"state","item","date","meanPrice"
"Abia","Cement Dangote",2009-01-01,1410.27783203125
"Abia","Cement Dangote",2009-02-01,1744.4443359375
"Abia","Cement Dangote",2009-03-01,1796.81616210938
"Abia","Cement Dangote",2009-04-01,1645
"Abia","Cement Dangote",2009-06-01,1588
"Abia","Cement Dangote",2009-08-01,1495
"Abia","Cement Dangote",2009-09-01,1482.14270019531
"Abia","Cement Dangote",2009-10-01,1545.5126953125
"Abia","Cement Dangote",2010-01-01,1475.83502197266
"Abia","Cement Dangote",2010-02-01,1505
"Abia","Cement Dangote",2010-03-01,1400
"Abia","Cement Dangote",2010-04-01,1443.32995605469
"Abia","Cement Dangote",2010-05-01,1445
"Abia","Cement Dangote",2010-06-01,1340
"Abia","Cement Dangote",2010-07-01,1400
"Abia","Cement Dangote",2010-08-01,1350
"Abia","Cement Dangote",2010-09-01,1387.5
"Abia","Cement Dangote",2010-10-01,1426.67004394531
"Abia","Cement Dangote",2010-12-01,1537.5
"Abia","Cement Dangote",2011-01-01,1571.88000488281
"Abia","Cement Dangote",2011-02-01,1518.75
"Abia","Cement Dangote",2011-03-01,1631.25
"Abia","Cement Dangote",2011-04-01,1805.56005859375
"Abia","Cement Dangote",2011-05-01,1983.3349609375
"Abia","Cement Dangote",2011-06-01,1707.77661132812
"Abia","Cement Dangote",2011-07-01,1633.32995605469
"Abia","Cement Dangote",2011-09-01,1770.66662597656
"Abia","Cement Dangote",2011-10-01,1756
"Abia","Cement Dangote",2011-11-01,1754.40502929688
"Abia","Cement Dangote",2011-12-01,1816.66662597656
"Abia","Cement Dangote",2012-01-01,1985.93994140625
"Abia","Cement Dangote",2012-02-01,1877.08337402344
"Abia","Cement Dangote",2012-03-01,1952.18994140625
"Abia","Cement Dangote",2012-04-01,1896.67004394531
"Abia","Cement Dangote",2012-07-01,1848.81005859375
"Abia","Cement Dangote",2012-08-01,1772.5
"Abia","Cement Dangote",2012-10-01,1791.8349609375
"Abia","Cement Dangote",2012-11-01,1671.43005371094
"Abia","Cement Dangote",2012-12-01,1680
"Abia","Drink Swan Water Bottle",2009-03-01,68.3333358764648
"Abia","Drink Swan Water Bottle",2010-01-01,123.330001831055
"Abia","Drink Swan Water Bottle",2010-06-01,116.669998168945
"Abia","Drink Swan Water Bottle",2011-02-01,97
"Abia","Drink Swan Water Bottle",2011-03-01,106
"Abia","Drink Swan Water Bottle",2011-04-01,122
"Abia","Drink Swan Water Bottle",2011-09-01,117.779998779297
"Abia","Drink Swan Water Bottle",2011-11-01,108.330001831055
"Abia","Drink Swan Water Bottle",2011-12-01,113.389999389648
"Abia","Drink Swan Water Bottle",2012-01-01,135.832504272461
"Abia","Drink Swan Water Bottle",2012-03-01,103.129997253418
"Abia","Drink Swan Water Bottle",2012-07-01,114.440002441406
"Abia","Drink Swan Water Bottle",2012-08-01,110.279998779297
"Abia","Drink Swan Water Bottle",2012-11-01,113.330001831055
"Abia","Maize White",2009-01-01,104.004325866699
"Abia","Maize White",2009-05-01,131.356048583984
"Abia","Maize White",2009-10-01,120.568786621094
"Abia","Maize White",2009-11-01,146.560852050781
"Abia","Maize White",2009-12-01,144.444458007812
"Abia","Maize White",2010-08-01,131.45539855957
"Abia","Maize White",2010-11-01,126.582275390625
"Abia","Maize White",2010-12-01,97.0873794555664
"Abia","Maize White",2011-03-01,124.0029296875
"Abia","Maize White",2011-05-01,116.349548339844
"Abia","Maize White",2011-06-01,92.9752044677734
"Abia","Maize White",2011-09-01,121.871925354004
"Abia","Maize White",2011-11-01,110.226249694824
"Abia","Maize White",2011-12-01,82.9454498291016
"Abia","Maize White",2012-01-01,145.980392456055
"Abia","Maize White",2012-02-01,137.305999755859
"Abia","Maize White",2012-03-01,142.957916259766
"Abia","Maize White",2012-04-01,116.553398132324
"Abia","Maize White",2012-05-01,116.2626953125
"Abia","Maize White",2012-08-01,133.121795654297
"Abia","Maize White",2012-09-01,121.707763671875
"Abia","Maize White",2012-11-01,118.919330596924
"Abia","Maize Yellow",2009-02-01,136.904769897461
"Abia","Maize Yellow",2009-05-01,115.972221374512
"Abia","Maize Yellow",2009-10-01,110.793655395508
"Abia","Maize Yellow",2009-11-01,151.32275390625
"Abia","Maize Yellow",2010-08-01,142.694061279297
"Abia","Maize Yellow",2010-09-01,145.944702148438
"Abia","Maize Yellow",2010-12-01,110.294120788574
"Abia","Maize Yellow",2011-02-01,151.093338012695
"Abia","Maize Yellow",2011-03-01,89.4634780883789
"Abia","Maize Yellow",2011-05-01,120.109550476074
"Abia","Maize Yellow",2011-06-01,94.444450378418
"Abia","Maize Yellow",2011-09-01,122.322273254395
"Abia","Maize Yellow",2011-11-01,114.759620666504
"Abia","Maize Yellow",2011-12-01,89.2803039550781
"Abia","Maize Yellow",2012-02-01,137.357604980469
"Abia","Maize Yellow",2012-03-01,152.463088989258
"Abia","Maize Yellow",2012-04-01,118.516746520996
"Abia","Maize Yellow",2012-05-01,120.261436462402
"Abia","Maize Yellow",2012-08-01,108.156684875488
"Abia","Maize Yellow",2012-09-01,122.074325561523
"Abia","Maize Yellow",2012-10-01,121.628952026367
"Abia","Maize Yellow",2012-11-01,130.664859771729
"Abia","Maize Yellow",2012-12-01,127.90697479248
"Abia","Rice Imported",2009-01-01,142.424236297607
"Abia","Rice Imported",2009-02-01,161.85383605957
"Abia","Rice Imported",2009-03-01,174.545455932617
"Abia","Rice Imported",2009-04-01,185.454544067383
"Abia","Rice Imported",2009-05-01,172.727264404297
"Abia","Rice Imported",2009-06-01,193.939392089844
"Abia","Rice Imported",2010-04-01,183.397674560547
"Abia","Rice Imported",2010-05-01,189.243041992188
"Abia","Rice Imported",2010-08-01,177.217079162598
"Abia","Rice Imported",2010-09-01,172.101455688477
"Abia","Rice Imported",2010-11-01,210.177001953125
"Abia","Rice Imported",2010-12-01,181.890716552734
"Abia","Rice Imported",2011-01-01,286.953674316406
"Abia","Rice Imported",2011-02-01,183.139297485352
"Abia","Rice Imported",2011-03-01,186.444061279297
"Abia","Rice Imported",2011-04-01,187.739456176758
"Abia","Rice Imported",2011-06-01,175.745452880859
"Abia","Rice Imported",2011-07-01,167.968734741211
"Abia","Rice Imported",2011-09-01,170.753433227539
"Abia","Rice Imported",2011-11-01,141.008651733398
"Abia","Rice Imported",2011-12-01,155.38215637207
"Abia","Rice Imported",2012-01-01,182.014343261719
"Abia","Rice Imported",2012-02-01,181.31721496582
"Abia","Rice Imported",2012-03-01,139.580800374349
"Abia","Rice Imported",2012-04-01,180.509078979492
"Abia","Rice Imported",2012-07-01,196.344970703125
"Abia","Rice Imported",2012-08-01,190.583953857422
"Abia","Rice Imported",2012-09-01,170.60041809082
"Abia","Rice Imported",2012-11-01,185.147117614746
"Abia","Rice Imported",2012-12-01,111.883766174316
"Abia","Rice Local",2009-01-01,125.974029541016
"Abia","Rice Local",2009-02-01,124.064170837402
"Abia","Rice Local",2009-03-01,135.454544067383
"Abia","Rice Local",2009-04-01,123.636360168457
"Abia","Rice Local",2010-04-01,125.482620239258
"Abia","Rice Local",2010-05-01,149.402404785156
"Abia","Rice Local",2010-06-01,163.927623748779
"Abia","Rice Local",2010-08-01,128.796283721924
"Abia","Rice Local",2010-09-01,127.330146789551
"Abia","Rice Local",2010-10-01,242.537307739258
"Abia","Rice Local",2010-11-01,148.986213684082
"Abia","Rice Local",2010-12-01,152.091247558594
"Abia","Rice Local",2011-01-01,118.181816101074
"Abia","Rice Local",2011-02-01,128.687271118164
"Abia","Rice Local",2011-03-01,139.473190307617
"Abia","Rice Local",2011-04-01,154.075622558594
"Abia","Rice Local",2011-05-01,124.060600280762
"Abia","Rice Local",2011-06-01,134.109085083008
"Abia","Rice Local",2011-07-01,126.016258239746
"Abia","Rice Local",2011-09-01,134.47917175293
"Abia","Rice Local",2011-11-01,152.595748901367
"Abia","Rice Local",2011-12-01,117.037033081055
"Abia","Rice Local",2012-01-01,150.383209228516
"Abia","Rice Local",2012-02-01,134.549911499023
"Abia","Rice Local",2012-03-01,150.177795410156
"Abia","Rice Local",2012-04-01,133.065689086914
"Abia","Rice Local",2012-07-01,166.931396484375
"Abia","Rice Local",2012-08-01,143.576721191406
"Abia","Rice Local",2012-09-01,134.557037353516
"Abia","Rice Local",2012-10-01,131.854537963867
"Abia","Rice Local",2012-11-01,144.646453857422
"Abia","Rice Local",2012-12-01,146.408271789551
"Abia","Sorghum",2011-11-01,77.2204513549805
"Abia","Sorghum",2012-07-01,129.852630615234
"Adamawa","Cement Dangote",2009-10-01,1792.85717773438
"Adamawa","Cement Dangote",2009-12-01,1671.66662597656
"Adamawa","Cement Dangote",2010-01-01,1555
"Adamawa","Cement Dangote",2010-08-01,1662.5
"Adamawa","Cement Dangote",2011-01-01,1638.81005859375
"Adamawa","Cement Dangote",2011-02-01,1676.28002929688
"Adamawa","Cement Dangote",2011-04-01,1490.39001464844
"Adamawa","Drink Swan Water Bottle",2009-12-01,90.8333358764648
"Adamawa","Drink Swan Water Bottle",2011-02-01,93.4400024414062
"Adamawa","Drink Swan Water Bottle",2011-03-01,99.3300018310547
"Adamawa","Drink Swan Water Bottle",2011-04-01,96.9000015258789
"Adamawa","Drink Swan Water Bottle",2011-05-01,98.3300018310547
"Adamawa","Drink Swan Water Bottle",2011-11-01,108.150001525879
"Adamawa","Drink Swan Water Bottle",2012-01-01,105.415000915527
"Adamawa","Drink Swan Water Bottle",2012-02-01,109.860000610352
"Adamawa","Drink Swan Water Bottle",2012-03-01,110.480003356934
"Adamawa","Drink Swan Water Bottle",2012-04-01,103.629997253418
"Adamawa","Maize White",2009-03-01,90.1818161010742
"Adamawa","Maize White",2009-05-01,73.2467498779297
"Adamawa","Maize White",2009-10-01,48.4249699910482
"Adamawa","Maize White",2009-12-01,61.5053863525391
"Adamawa","Maize White",2010-01-01,58.9132118225098
"Adamawa","Maize White",2010-02-01,56.9900856018066
"Adamawa","Maize White",2010-03-01,54.3399868011475
"Adamawa","Maize White",2010-04-01,40.8663177490234
"Adamawa","Maize White",2010-05-01,52.6337451934814
"Adamawa","Maize White",2010-06-01,54.1103382110596
"Adamawa","Maize White",2010-07-01,51.9320602416992
"Adamawa","Maize White",2010-08-01,60.1033344268799
"Adamawa","Maize White",2010-09-01,52.741024017334
"Adamawa","Maize White",2010-10-01,51.3202514648438
"Adamawa","Maize White",2010-11-01,67.5197563171387
"Adamawa","Maize White",2010-12-01,48.2440185546875
"Adamawa","Maize White",2011-01-01,43.9948997497559
"Adamawa","Maize White",2011-02-01,49.9799880981445
"Adamawa","Maize White",2011-03-01,46.2626724243164
"Adamawa","Maize White",2011-04-01,58.7989807128906
"Adamawa","Maize White",2011-05-01,47.0866851806641
"Adamawa","Maize White",2011-06-01,46.7342338562012
"Adamawa","Maize White",2011-07-01,57.0986251831055
"Adamawa","Maize White",2011-08-01,54.7451782226562
"Adamawa","Maize White",2011-09-01,79.4033432006836
"Adamawa","Maize White",2011-10-01,63.1673126220703
"Adamawa","Maize White",2011-11-01,45.4437866210938
"Adamawa","Maize White",2012-01-01,73.009033203125
"Adamawa","Maize White",2012-02-01,56.8378829956055
"Adamawa","Maize White",2012-03-01,51.8771018981934
"Adamawa","Maize White",2012-04-01,57.171875
"Adamawa","Maize White",2012-05-01,47.076976776123
"Adamawa","Maize White",2012-06-01,54.3035621643066
"Adamawa","Maize White",2012-07-01,57.3640785217285
"Adamawa","Maize White",2012-08-01,63.5093231201172
"Adamawa","Maize White",2012-09-01,79.3960494995117
"Adamawa","Maize White",2012-10-01,76.6688537597656
"Adamawa","Maize White",2012-11-01,61.8081169128418
"Adamawa","Maize White",2012-12-01,64.1662902832031
"Adamawa","Maize Yellow",2009-02-01,45.2674865722656
"Adamawa","Maize Yellow",2009-03-01,70.7272720336914
"Adamawa","Maize Yellow",2009-04-01,80.3030319213867
"Adamawa","Maize Yellow",2009-05-01,61.0389633178711
"Adamawa","Maize Yellow",2009-06-01,71.1624412536621
"Adamawa","Maize Yellow",2009-09-01,65.5737686157227
"Adamawa","Maize Yellow",2009-10-01,56.0374488830566
"Adamawa","Maize Yellow",2009-12-01,53.0407867431641
"Adamawa","Maize Yellow",2010-01-01,55.6674461364746
"Adamawa","Maize Yellow",2010-02-01,53.8121528625488
"Adamawa","Maize Yellow",2010-03-01,53.0525169372559
"Adamawa","Maize Yellow",2010-04-01,40.8836860656738
"Adamawa","Maize Yellow",2010-05-01,55.0232238769531
"Adamawa","Maize Yellow",2010-06-01,52.8923530578613
"Adamawa","Maize Yellow",2010-07-01,58.2584705352783
"Adamawa","Maize Yellow",2010-08-01,59.9029731750488
"Adamawa","Maize Yellow",2010-09-01,46.2638549804688
"Adamawa","Maize Yellow",2010-10-01,50.8462066650391
"Adamawa","Maize Yellow",2010-11-01,55.9118766784668
"Adamawa","Maize Yellow",2010-12-01,45.945219039917
"Adamawa","Maize Yellow",2011-01-01,42.9417572021484
"Adamawa","Maize Yellow",2011-02-01,44.5465126037598
"Adamawa","Maize Yellow",2011-03-01,42.2462120056152
"Adamawa","Maize Yellow",2011-04-01,43.832836151123
"Adamawa","Maize Yellow",2011-05-01,49.141773223877
"Adamawa","Maize Yellow",2011-06-01,51.9678077697754
"Adamawa","Maize Yellow",2011-07-01,57.8229789733887
"Adamawa","Maize Yellow",2011-08-01,56.9075012207031
"Adamawa","Maize Yellow",2011-09-01,68.4380035400391
"Adamawa","Maize Yellow",2011-10-01,55.1329536437988
"Adamawa","Maize Yellow",2011-11-01,43.4817962646484
"Adamawa","Maize Yellow",2012-01-01,58.3377418518066
"Adamawa","Maize Yellow",2012-02-01,58.1567459106445
"Adamawa","Maize Yellow",2012-03-01,54.5060348510742
"Adamawa","Maize Yellow",2012-04-01,59.9196586608887
"Adamawa","Maize Yellow",2012-05-01,68.6486511230469
"Adamawa","Maize Yellow",2012-06-01,52.7531547546387
"Adamawa","Maize Yellow",2012-07-01,57.9911117553711
"Adamawa","Maize Yellow",2012-08-01,62.2326774597168
"Adamawa","Maize Yellow",2012-09-01,68.4257583618164
"Adamawa","Maize Yellow",2012-10-01,61.6598854064941
"Adamawa","Maize Yellow",2012-11-01,63.310209274292
"Adamawa","Maize Yellow",2012-12-01,67.4122772216797
"Adamawa","Rice Imported",2009-02-01,182.870941162109
"Adamawa","Rice Imported",2009-04-01,210.50287882487
"Adamawa","Rice Imported",2009-05-01,200.056030273438
"Adamawa","Rice Imported",2009-06-01,246.419864654541
"Adamawa","Rice Imported",2010-01-01,222.382621765137
"Adamawa","Rice Imported",2010-02-01,220.708160400391
"Adamawa","Rice Imported",2010-03-01,175.643348693848
"Adamawa","Rice Imported",2010-04-01,188.938972473145
"Adamawa","Rice Imported",2010-05-01,248.636100769043
"Adamawa","Rice Imported",2010-06-01,199.616806030273
"Adamawa","Rice Imported",2010-07-01,209.879859924316
"Adamawa","Rice Imported",2010-08-01,186.213500976562
"Adamawa","Rice Imported",2010-09-01,199.834465026855
"Adamawa","Rice Imported",2010-10-01,158.707183837891
"Adamawa","Rice Imported",2010-11-01,243.903228759766
"Adamawa","Rice Imported",2010-12-01,192.5
"Adamawa","Rice Imported",2011-01-01,180.380233764648
"Adamawa","Rice Imported",2011-02-01,184.832626342773
"Adamawa","Rice Imported",2011-03-01,178.959686279297
"Adamawa","Rice Imported",2011-04-01,195.918151855469
"Adamawa","Rice Imported",2011-05-01,204.51708984375
"Adamawa","Rice Imported",2011-06-01,192.614456176758
"Adamawa","Rice Imported",2011-07-01,197.298126220703
"Adamawa","Rice Imported",2011-08-01,189.13493347168
"Adamawa","Rice Imported",2011-09-01,244.161727905273
"Adamawa","Rice Imported",2011-10-01,200.257690429688
"Adamawa","Rice Imported",2011-11-01,228.924865722656
"Adamawa","Rice Imported",2012-01-01,247.156295776367
"Adamawa","Rice Imported",2012-02-01,236.193176269531
"Adamawa","Rice Imported",2012-03-01,201.801147460938
"Adamawa","Rice Imported",2012-04-01,199.174224853516
"Adamawa","Rice Imported",2012-05-01,204.500213623047
"Adamawa","Rice Imported",2012-06-01,192.376708984375
"Adamawa","Rice Imported",2012-07-01,191.403244018555
"Adamawa","Rice Imported",2012-08-01,200.697235107422
"Adamawa","Rice Imported",2012-10-01,195.079513549805
"Adamawa","Rice Imported",2012-11-01,205.051979064941
"Adamawa","Rice Imported",2012-12-01,174.272369384766
"Adamawa","Rice Local",2009-02-01,120.83332824707
"Adamawa","Rice Local",2009-03-01,81.0522575378418
"Adamawa","Rice Local",2009-04-01,143.559534708659
"Adamawa","Rice Local",2009-05-01,105.551043192546
"Adamawa","Rice Local",2009-06-01,144.159408569336
"Adamawa","Rice Local",2010-01-01,93.119441986084
"Adamawa","Rice Local",2010-02-01,116.843807220459
"Adamawa","Rice Local",2010-03-01,108.492080688477
"Adamawa","Rice Local",2010-04-01,103.960838317871
"Adamawa","Rice Local",2010-05-01,121.11544418335
"Adamawa","Rice Local",2010-06-01,116.005115509033
"Adamawa","Rice Local",2010-07-01,122.271389007568
"Adamawa","Rice Local",2010-08-01,116.711074829102
"Adamawa","Rice Local",2010-09-01,123.226829528809
"Adamawa","Rice Local",2010-10-01,115.053764343262
"Adamawa","Rice Local",2010-11-01,181.602714538574
"Adamawa","Rice Local",2010-12-01,109.131706237793
"Adamawa","Rice Local",2011-01-01,141.546798706055
"Adamawa","Rice Local",2011-02-01,137.230911254883
"Adamawa","Rice Local",2011-03-01,94.569091796875
"Adamawa","Rice Local",2011-04-01,111.464302062988
"Adamawa","Rice Local",2011-05-01,109.30640411377
"Adamawa","Rice Local",2011-06-01,142.557174682617
"Adamawa","Rice Local",2011-07-01,125.309280395508
"Adamawa","Rice Local",2011-08-01,126.930450439453
"Adamawa","Rice Local",2011-09-01,148.104476928711
"Adamawa","Rice Local",2011-10-01,126.888572692871
"Adamawa","Rice Local",2011-11-01,113.47925567627
"Adamawa","Rice Local",2012-01-01,132.881439208984
"Adamawa","Rice Local",2012-02-01,156.295745849609
"Adamawa","Rice Local",2012-03-01,128.771347045898
"Adamawa","Rice Local",2012-04-01,118.794227600098
"Adamawa","Rice Local",2012-06-01,141.297744750977
"Adamawa","Rice Local",2012-07-01,133.724380493164
"Adamawa","Rice Local",2012-08-01,138.132690429688
"Adamawa","Rice Local",2012-09-01,148.076141357422
"Adamawa","Rice Local",2012-10-01,129.955978393555
"Adamawa","Rice Local",2012-11-01,128.632690429688
"Adamawa","Rice Local",2012-12-01,147.228225708008
"Adamawa","Sorghum",2009-03-01,63.6269588470459
"Adamawa","Sorghum",2009-04-01,47.9965324401855
"Adamawa","Sorghum",2009-05-01,58.5858573913574
"Adamawa","Sorghum",2009-06-01,47.4308319091797
"Adamawa","Sorghum",2009-09-01,94.4483995437622
"Adamawa","Sorghum",2009-10-01,75.1780662536621
"Adamawa","Sorghum",2009-11-01,112.063491821289
"Adamawa","Sorghum",2009-12-01,74.351603825887
"Adamawa","Sorghum",2010-01-01,58.2019939422607
"Adamawa","Sorghum",2010-02-01,48.3490333557129
"Adamawa","Sorghum",2010-03-01,55.0273838043213
"Adamawa","Sorghum",2010-04-01,83.9132995605469
"Adamawa","Sorghum",2010-05-01,54.0980625152588
"Adamawa","Sorghum",2010-06-01,53.5939445495605
"Adamawa","Sorghum",2010-07-01,51.957202911377
"Adamawa","Sorghum",2010-08-01,56.0004711151123
"Adamawa","Sorghum",2010-09-01,51.9955577850342
"Adamawa","Sorghum",2010-10-01,73.8816184997559
"Adamawa","Sorghum",2010-11-01,49.0987739562988
"Adamawa","Sorghum",2010-12-01,54.3652744293213
"Adamawa","Sorghum",2011-01-01,51.1323585510254
"Adamawa","Sorghum",2011-02-01,46.1138191223145
"Adamawa","Sorghum",2011-03-01,39.7977294921875
"Adamawa","Sorghum",2011-04-01,51.7468070983887
"Adamawa","Sorghum",2011-05-01,52.8736267089844
"Adamawa","Sorghum",2011-06-01,48.455883026123
"Adamawa","Sorghum",2011-07-01,46.4935760498047
"Adamawa","Sorghum",2011-08-01,52.0287780761719
"Adamawa","Sorghum",2011-09-01,69.0786743164062
"Adamawa","Sorghum",2011-10-01,52.9417343139648
"Adamawa","Sorghum",2011-11-01,50.3190994262695
"Adamawa","Sorghum",2012-01-01,45.932056427002
"Adamawa","Sorghum",2012-02-01,57.5324401855469
"Adamawa","Sorghum",2012-03-01,57.8247413635254
"Adamawa","Sorghum",2012-04-01,57.2050323486328
"Adamawa","Sorghum",2012-05-01,52.882869720459
"Adamawa","Sorghum",2012-06-01,48.895076751709
"Adamawa","Sorghum",2012-07-01,53.0088195800781
"Adamawa","Sorghum",2012-08-01,61.8111381530762
"Adamawa","Sorghum",2012-09-01,69.0951843261719
"Adamawa","Sorghum",2012-10-01,73.2201080322266
"Adamawa","Sorghum",2012-11-01,72.6055183410645
"Adamawa","Sorghum",2012-12-01,70.2274932861328
"Akwa Ibom","Cement Dangote",2010-06-01,1420.83502197266
"Akwa Ibom","Cement Dangote",2010-07-01,1425
"Akwa Ibom","Cement Dangote",2010-12-01,2025
"Akwa Ibom","Cement Dangote",2011-05-01,1908.32995605469
"Akwa Ibom","Cement Dangote",2011-08-01,1568.75
"Akwa Ibom","Cement Dangote",2012-04-01,2350
"Akwa Ibom","Cement Dangote",2012-11-01,2267.857421875
"Akwa Ibom","Drink Swan Water Bottle",2010-03-01,88
"Akwa Ibom","Drink Swan Water Bottle",2010-06-01,83.3300018310547
"Akwa Ibom","Drink Swan Water Bottle",2011-04-01,105.709999084473
"Akwa Ibom","Drink Swan Water Bottle",2011-06-01,111.944999694824
"Akwa Ibom","Drink Swan Water Bottle",2011-07-01,95.625
"Akwa Ibom","Drink Swan Water Bottle",2011-08-01,104.444999694824
"Akwa Ibom","Drink Swan Water Bottle",2011-09-01,113.25
"Akwa Ibom","Drink Swan Water Bottle",2011-12-01,105.830001831055
"Akwa Ibom","Drink Swan Water Bottle",2012-07-01,112.919998168945
"Akwa Ibom","Drink Swan Water Bottle",2012-11-01,112.498752593994
"Akwa Ibom","Maize White",2009-05-01,119.841270446777
"Akwa Ibom","Maize White",2010-01-01,109.56175994873
"Akwa Ibom","Maize White",2010-02-01,109.170303344727
"Akwa Ibom","Maize White",2010-03-01,118.857429504395
"Akwa Ibom","Maize White",2010-04-01,118.534484863281
"Akwa Ibom","Maize White",2010-05-01,99.8677635192871
"Akwa Ibom","Maize White",2010-06-01,99.3421020507812
"Akwa Ibom","Maize White",2010-08-01,116.877830505371
"Akwa Ibom","Maize White",2010-09-01,93.5204086303711
"Akwa Ibom","Maize White",2010-11-01,119.863014221191
"Akwa Ibom","Maize White",2010-12-01,124.434387207031
"Akwa Ibom","Maize White",2011-01-01,115.280372619629
"Akwa Ibom","Maize White",2011-02-01,116.172859191895
"Akwa Ibom","Maize White",2011-03-01,102.722999572754
"Akwa Ibom","Maize White",2011-04-01,115.570777893066
"Akwa Ibom","Maize White",2011-05-01,135.284973144531
"Akwa Ibom","Maize White",2011-06-01,118.364486694336
"Akwa Ibom","Maize White",2011-07-01,97.3364486694336
"Akwa Ibom","Maize White",2011-08-01,92.9629669189453
"Akwa Ibom","Maize White",2011-09-01,129.732131958008
"Akwa Ibom","Maize White",2011-11-01,121.650001525879
"Akwa Ibom","Maize White",2011-12-01,109.737983703613
"Akwa Ibom","Maize White",2012-01-01,117.568809509277
"Akwa Ibom","Maize White",2012-02-01,127.799926757812
"Akwa Ibom","Maize White",2012-03-01,129.860458374023
"Akwa Ibom","Maize White",2012-05-01,135.051727294922
"Akwa Ibom","Maize White",2012-06-01,133.243240356445
"Akwa Ibom","Maize White",2012-07-01,98.1090850830078
"Akwa Ibom","Maize White",2012-08-01,129.753921508789
"Akwa Ibom","Maize White",2012-09-01,129.695953369141
"Akwa Ibom","Maize White",2012-11-01,116.580215454102
"Akwa Ibom","Maize White",2012-12-01,116.095527648926
"Akwa Ibom","Maize Yellow",2010-03-01,100.519477844238
"Akwa Ibom","Maize Yellow",2010-05-01,97.2972946166992
"Akwa Ibom","Maize Yellow",2010-09-01,104.695770263672
"Akwa Ibom","Maize Yellow",2011-02-01,109.449058532715
"Akwa Ibom","Maize Yellow",2011-05-01,113.636360168457
"Akwa Ibom","Maize Yellow",2011-08-01,107.08332824707
"Akwa Ibom","Maize Yellow",2011-09-01,125.911117553711
"Akwa Ibom","Maize Yellow",2012-01-01,114.155250549316
"Akwa Ibom","Maize Yellow",2012-05-01,113.513511657715
"Akwa Ibom","Maize Yellow",2012-12-01,105.923072814941
"Akwa Ibom","Rice Imported",2010-01-01,221.774200439453
"Akwa Ibom","Rice Imported",2010-02-01,195.300132751465
"Akwa Ibom","Rice Imported",2010-03-01,144.410186767578
"Akwa Ibom","Rice Imported",2010-04-01,232.067504882812
"Akwa Ibom","Rice Imported",2010-06-01,190.002227783203
"Akwa Ibom","Rice Imported",2010-07-01,215.163925170898
"Akwa Ibom","Rice Imported",2010-08-01,192.851226806641
"Akwa Ibom","Rice Imported",2010-09-01,204.966011047363
"Akwa Ibom","Rice Imported",2010-11-01,195.195190429688
"Akwa Ibom","Rice Imported",2010-12-01,231.417465209961
"Akwa Ibom","Rice Imported",2011-01-01,201.240005493164
"Akwa Ibom","Rice Imported",2011-02-01,201.785232543945
"Akwa Ibom","Rice Imported",2011-03-01,254.308532714844
"Akwa Ibom","Rice Imported",2011-04-01,215.541122436523
"Akwa Ibom","Rice Imported",2011-05-01,201.320007324219
"Akwa Ibom","Rice Imported",2011-06-01,199.008270263672
"Akwa Ibom","Rice Imported",2011-07-01,201.138214111328
"Akwa Ibom","Rice Imported",2011-08-01,200.401611328125
"Akwa Ibom","Rice Imported",2011-09-01,214.146331787109
"Akwa Ibom","Rice Imported",2011-10-01,244.845352172852
"Akwa Ibom","Rice Imported",2011-12-01,203.306442260742
"Akwa Ibom","Rice Imported",2012-01-01,194.839859008789
"Akwa Ibom","Rice Imported",2012-02-01,221.172698974609
"Akwa Ibom","Rice Imported",2012-03-01,333.320007324219
"Akwa Ibom","Rice Imported",2012-04-01,215.12712097168
"Akwa Ibom","Rice Imported",2012-06-01,211.57258605957
"Akwa Ibom","Rice Imported",2012-07-01,203.145477294922
"Akwa Ibom","Rice Imported",2012-08-01,201.551025390625
"Akwa Ibom","Rice Imported",2012-09-01,213.852188110352
"Akwa Ibom","Rice Imported",2012-10-01,212.064788818359
"Akwa Ibom","Rice Imported",2012-11-01,204.757381439209
"Akwa Ibom","Rice Local",2010-02-01,168.918914794922
"Akwa Ibom","Rice Local",2010-03-01,162.152191162109
"Akwa Ibom","Rice Local",2010-04-01,151.821868896484
"Akwa Ibom","Rice Local",2010-09-01,141.27604675293
"Akwa Ibom","Rice Local",2010-10-01,184.210525512695
"Akwa Ibom","Rice Local",2010-11-01,133.381675720215
"Akwa Ibom","Rice Local",2011-01-01,142.679992675781
"Akwa Ibom","Rice Local",2011-02-01,141.839996337891
"Akwa Ibom","Rice Local",2011-03-01,186.410247802734
"Akwa Ibom","Rice Local",2011-04-01,142.970703125
"Akwa Ibom","Rice Local",2011-05-01,152
"Akwa Ibom","Rice Local",2011-06-01,153.574371337891
"Akwa Ibom","Rice Local",2011-07-01,160.650390625
"Akwa Ibom","Rice Local",2011-08-01,153.179992675781
"Akwa Ibom","Rice Local",2011-09-01,154.274185180664
"Akwa Ibom","Rice Local",2011-10-01,142.579360961914
"Akwa Ibom","Rice Local",2011-11-01,150.933334350586
"Akwa Ibom","Rice Local",2011-12-01,149.758071899414
"Akwa Ibom","Rice Local",2012-01-01,150.887084960938
"Akwa Ibom","Rice Local",2012-02-01,160.23518371582
"Akwa Ibom","Rice Local",2012-03-01,149.160003662109
"Akwa Ibom","Rice Local",2012-04-01,160.470077514648
"Akwa Ibom","Rice Local",2012-06-01,155.894302368164
"Akwa Ibom","Rice Local",2012-07-01,146.950271606445
"Akwa Ibom","Rice Local",2012-08-01,152.175369262695
