"zoneCode","item","date","countStates","fQ","median","mean","tQ","maxStates"
3,"Cement Dangote",2012-06-01,5,4.31995048522949,4.94025182723999,5.10325222015381,5.86757144927978,5
3,"Cement Dangote",2012-12-01,5,4.7701849937439,5.60945701599121,11.1365115859292,34.7855472564697,5
3,"Drink Swan Water Bottle",2009-12-01,5,1.87535254955292,11.2167339324951,14.4351242542267,41.5325866699219,5
3,"Drink Swan Water Bottle",2010-06-01,5,6.01742658615112,15.2737398147583,16.279984342291,27.4197473526001,5
3,"Drink Swan Water Bottle",2010-12-01,5,8.12854499816895,12.5744285583496,15.5109456638957,28.3199361801147,5
3,"Drink Swan Water Bottle",2011-06-01,5,9.9078670501709,15.7920680046082,15.0598164558411,18.1346073150635,5
3,"Drink Swan Water Bottle",2011-12-01,5,7.04821715354919,14.6053738594055,15.0265347480774,25.2800729751587,5
3,"Drink Swan Water Bottle",2012-06-01,5,8.06455783843994,9.15347385406494,12.5289974212646,19.9466724395752,5
3,"Drink Swan Water Bottle",2012-12-01,5,7.37498736381531,8.87156867980957,9.85197578776966,15.4725875854492,5
3,"Maize White",2009-12-01,5,1.51984640061855,7.41808652877808,9.18851040403048,18.8551584243774,5
3,"Maize White",2010-06-01,5,6.79459929466248,14.3436346054077,18.2081321538505,32.953080368042,5
3,"Maize White",2010-12-01,5,13.8708704948425,33.0206871032715,32.8460420246782,50.9187421798706,5
3,"Maize White",2011-06-01,5,15.0390858650208,30.1827545166016,30.001181082292,44.4489555358887,5
3,"Maize White",2011-12-01,5,10.2343217849731,19.9451999664307,29.253413273738,72.693342590332,5
3,"Maize White",2012-06-01,5,13.8509380340576,32.6035003662109,44.65420850118,74.3661636352539,5
3,"Maize White",2012-12-01,5,7.32026641368866,18.7038049697876,16.6509568350656,23.1554402351379,5
3,"Maize Yellow",2009-12-01,5,2.96724475622177,8.17980575561523,8.7019034465154,17.0182543754578,5
3,"Maize Yellow",2010-06-01,5,5.38678867816925,19.7008657455444,20.0929422542967,40.2556871414185,5
3,"Maize Yellow",2010-12-01,5,16.9299293518066,34.6248512268066,40.8624640013042,72.1090286254883,5
3,"Maize Yellow",2011-06-01,5,12.498047208786,39.8639945983887,42.7145258903503,72.2347221374512,5
3,"Maize Yellow",2011-12-01,5,25.6275861740112,26.611720085144,37.2455373764038,70.8703330993652,5
3,"Maize Yellow",2012-06-01,5,15.7256868362427,27.5096683502197,39.9051934348212,77.0145095825195,5
3,"Maize Yellow",2012-12-01,5,9.06957015991211,15.0298881530762,19.2052740683922,35.3851337432861,5
3,"Rice Imported",2009-12-01,4,5.72399172782898,10.071346282959,11.2044415814536,20.317346572876,5
3,"Rice Imported",2010-06-01,5,2.45199220180511,9.20135879516602,9.11675091499978,20.9132095336914,5
3,"Rice Imported",2010-12-01,5,12.868851852417,24.8794822692871,24.8595816359228,42.0327262878418,5
3,"Rice Imported",2011-06-01,5,7.4830988407135,31.808445930481,28.7002731323242,46.52685546875,5
