"zoneCode","item","date","fQ","median","mean","tQ","minY","maxY"
3,"Maize Yellow",2011-12-01,26.100323677063,26.611720085144,37.2455373764038,37.2027702331543,17,21
3,"Maize Yellow",2012-06-01,23.1647357940674,27.5096683502197,39.9051934348212,70.0056457519531,17,21
3,"Maize Yellow",2012-12-01,13.3663911819458,15.0298881530762,19.2052740683922,27.3172340393066,17,21
3,"Rice Imported",2009-12-01,8.29261755943298,10.071346282959,11.2044415814536,12.3025450706482,17,21
3,"Rice Imported",2010-06-01,4.50076627731323,9.20135879516602,9.11675091499978,11.5739259719849,17,21
3,"Rice Imported",2010-12-01,14.5874977111816,24.8794822692871,24.8595816359228,30.3622779846191,17,21
3,"Rice Imported",2011-06-01,17.7276108264923,31.808445930481,28.7002731323242,37.0185556411743,17,21
3,"Rice Imported",2011-12-01,21.3796787261963,33.383960723877,30.3757352828979,37.4252624511719,17,21
3,"Rice Imported",2012-06-01,23.6269454956055,24.7076530456543,32.2227147420247,37.4517402648926,17,21
3,"Rice Imported",2012-12-01,10.6341557502747,13.5993504524231,14.7280608812968,20.7152886390686,17,21
3,"Rice Local",2009-12-01,4.10216784477234,10.1928730010986,11.9599325180054,18.3548765182495,17,21
3,"Rice Local",2010-06-01,4.55089890956879,12.3116636276245,19.3805172973209,21.3569860458374,17,21
3,"Rice Local",2010-12-01,24.9991207122803,32.0995168685913,33.2748861489473,34.7234783172607,17,21
3,"Rice Local",2011-06-01,28.5486598014832,30.9266805648804,30.9593812942505,33.0592951774597,17,21
3,"Rice Local",2011-12-01,13.7343723773956,19.1956386566162,27.0309700012207,23.293007850647,17,21
3,"Rice Local",2012-06-01,20.533034324646,21.7056350708008,32.5086573192051,43.2870988845825,17,21
3,"Rice Local",2012-12-01,9.7967529296875,13.373384475708,13.0077389876048,14.9601254463196,17,21
3,"Sorghum",2009-12-01,7.3878219127655,9.20911550521851,13.2756030048643,16.8104484081268,17,21
3,"Sorghum",2010-06-01,6.15362286567688,10.3894386291504,11.4057480096817,15.6183893680573,17,21
3,"Sorghum",2010-12-01,17.3817481994629,27.4734725952148,30.7049209905225,45.7076530456543,17,21
3,"Sorghum",2011-06-01,25.4361581802368,28.7230939865112,32.4984204292297,45.4983649253845,17,21
3,"Sorghum",2011-12-01,47.3283281326294,47.8459911346436,48.5800172805786,52.2351121902466,17,21
3,"Sorghum",2012-06-01,28.4591236114502,47.5373764038086,46.7180141448975,59.3667030334473,17,21
3,"Sorghum",2012-12-01,9.9533109664917,17.0087509155273,19.8646469549699,18.8661394119263,17,21
4,"Cement Dangote",2009-12-01,0.957492053508759,2.39582681655884,6.85109690357657,4.79148066043854,24,30
4,"Cement Dangote",2010-06-01,2.66639482975006,19.4440937042236,28.5655717301643,45.1669540405273,24,30
4,"Cement Dangote",2010-12-01,3.28072834014893,14.0113935470581,24.893602166857,33.5271492004395,24,30
4,"Cement Dangote",2011-06-01,7.88340497016907,10.097306728363,18.1276131206089,20.7867588996887,24,30
4,"Cement Dangote",2011-12-01,9.97550058364868,14.87819480896,19.1711255179511,21.1440501213074,24,30
4,"Cement Dangote",2012-06-01,9.56912279129028,10.8692293167114,18.1721534729004,16.0243349075317,24,30
4,"Cement Dangote",2012-12-01,6.55763065814972,10.0825228691101,12.5037322044373,17.5388402938843,24,30
4,"Drink Swan Water Bottle",2009-12-01,7.45573472976685,12.295220375061,20.8001282850901,27.5312423706055,24,30
4,"Drink Swan Water Bottle",2010-06-01,12.5674619674683,15.1580257415771,16.8945199924967,20.2997894287109,24,30
4,"Drink Swan Water Bottle",2010-12-01,15.5856549739838,22.4793367385864,24.1597922269036,27.1076469421387,24,30
4,"Drink Swan Water Bottle",2011-06-01,13.8943226337433,25.0172634124756,29.3438789579603,45.0672616958618,24,30
4,"Drink Swan Water Bottle",2011-12-01,18.7766242027283,20.954122543335,22.1705828507741,27.035539150238,24,30
4,"Drink Swan Water Bottle",2012-06-01,18.7072162628174,21.8544540405273,24.0535093716213,27.0472316741943,24,30
4,"Drink Swan Water Bottle",2012-12-01,9.77291989326477,18.631986618042,19.5395976172553,23.5552701950073,24,30
4,"Maize White",2009-12-01,7.36721479892731,12.2010006904602,14.7073999745505,18.5657238960266,24,30
4,"Maize White",2010-06-01,10.115786075592,14.247784614563,18.4833336991649,24.1153302192688,24,30
4,"Maize White",2010-12-01,10.7140741348267,15.2985992431641,17.0499331813213,19.0148620605469,24,30
4,"Maize White",2011-06-01,10.6187658309937,12.0854473114014,15.4103496953061,15.1598768234253,24,30
4,"Maize White",2011-12-01,8.66043663024902,9.59458446502686,13.8653510746203,12.9618382453918,24,30
4,"Maize White",2012-06-01,8.07088494300842,8.48665714263916,9.51597309112549,10.6389832496643,24,30
4,"Maize White",2012-12-01,5.69625973701477,8.12795352935791,8.535700612598,9.61200308799744,24,30
4,"Maize Yellow",2009-12-01,6.2731249332428,11.5798077583313,13.6130146013968,18.6843786239624,24,30
4,"Maize Yellow",2010-06-01,9.1793794631958,16.4467973709106,21.4056406861446,26.694064617157,24,30
4,"Maize Yellow",2010-12-01,10.7512471675873,17.5400619506836,19.7889398500837,26.2379851341248,24,30
4,"Maize Yellow",2011-06-01,12.153201341629,14.2523922920227,15.7953745524089,18.3858442306519,24,30
4,"Maize Yellow",2011-12-01,9.27978372573853,11.5611743927002,12.3598944875929,12.2604758739471,24,30
4,"Maize Yellow",2012-06-01,11.317765712738,12.7238054275513,15.2023810659136,17.5798559188843,24,30
4,"Maize Yellow",2012-12-01,8.12590408325195,12.4593167304993,14.759472767512,21.2051086425781,24,30
4,"Rice Imported",2009-12-01,5.27416515350342,7.5339822769165,8.61237560675062,9.72154903411865,24,30
4,"Rice Imported",2010-06-01,5.63071382045746,10.1323099136353,14.2723685432883,21.1406087875366,24,30
4,"Rice Imported",2010-12-01,8.74124050140381,11.6010212898254,16.0331080006618,25.0752115249634,24,30
4,"Rice Imported",2011-06-01,8.40622448921204,11.194806098938,12.9661258591546,15.0114550590515,24,30
4,"Rice Imported",2011-12-01,8.11491560935974,8.91208076477051,9.4390521314409,10.4615323543549,24,30
4,"Rice Imported",2012-06-01,6.89000201225281,8.23882484436035,8.40097941671099,9.25627422332764,24,30
4,"Rice Imported",2012-12-01,6.70286929607391,8.62762546539307,11.1468015246921,14.7163472175598,24,30
4,"Rice Local",2009-12-01,2.18391567468643,7.23603940010071,11.7635795297101,18.4144983291626,24,30
4,"Rice Local",2010-06-01,6.86229205131531,8.24284744262695,13.1940043325777,10.1362056732178,24,30
4,"Rice Local",2010-12-01,7.66810476779938,10.1091213226318,15.1508842265164,17.1405057907104,24,30
4,"Rice Local",2011-06-01,10.1237788200378,12.9319400787354,19.0041542318132,26.7580823898315,24,30
4,"Rice Local",2011-12-01,10.9413492679596,12.5902495384216,17.9284223715464,15.2224383354187,24,30
4,"Rice Local",2012-06-01,9.5285530090332,11.0446929931641,14.8589220046997,15.9508519172668,24,30
4,"Rice Local",2012-12-01,9.31286239624023,10.1747965812683,15.1628927124871,21.4562437534332,24,30
4,"Sorghum",2009-12-01,6.54923903942108,12.7606682777405,14.4708748143166,19.9423122406006,24,30
4,"Sorghum",2010-06-01,7.33453702926636,10.3606100082397,12.7911298178076,14.9405417442322,24,30
4,"Sorghum",2010-12-01,11.3817608356476,15.7071485519409,16.9217232902845,19.8502731323242,24,30
4,"Sorghum",2011-06-01,12.0520894527435,14.8569359779358,18.2984474235111,21.6629152297974,24,30
4,"Sorghum",2011-12-01,10.2415323257446,13.735556602478,17.4099207984077,15.8547019958496,24,30
4,"Sorghum",2012-06-01,11.3190531730652,12.2775745391846,14.8257055282593,16.8153734207153,24,30
4,"Sorghum",2012-12-01,10.0209846496582,12.8955898284912,12.3498149759629,14.9028415679932,24,30
5,"Cement Dangote",2009-12-01,1.94763419032097,2.83199417591095,12.3200921416283,5.10935771465302,33,39
5,"Cement Dangote",2010-06-01,2.41772031784058,3.62135100364685,6.98307788953549,4.58448219299316,33,39
5,"Cement Dangote",2010-12-01,2.0583336353302,3.07650446891785,6.65642300167599,4.08511257171631,33,39
