"item","state","centre","urbanRural","date","meanPrice","medianPrice","gps","lat","long","count","duplicate"
"Cement Dangote","Edo","127,New Lagos Road","Rural",2010-01-01,1675,1675,0,NA,NA,21,FALSE
"Cement Dangote","Edo","127,New Lagos Road","Rural",2010-02-01,1700,1700,0,NA,NA,21,FALSE
"Cement Dangote","Edo","127,New Lagos Road","Rural",2010-03-01,1725,1725,0,NA,NA,21,FALSE
"Cement Dangote","Edo","127,New Lagos Road","Rural",2010-04-01,1733.32995605469,1733.32995605469,0,NA,NA,21,FALSE
"Cement Dangote","Edo","127,New Lagos Road","Rural",2010-06-01,1720,1720,0,NA,NA,21,FALSE
"Cement Dangote","Edo","127,New Lagos Road","Rural",2010-08-01,1650,1650,0,NA,NA,21,FALSE
"Cement Dangote","Edo","127,New Lagos Road","Rural",2010-09-01,1600,1600,0,NA,NA,21,FALSE
"Cement Dangote","Edo","127,New Lagos Road","Rural",2010-10-01,1716.67004394531,1716.67004394531,0,NA,NA,21,FALSE
"Cement Dangote","Edo","127,New Lagos Road","Rural",2010-12-01,1625,1625,0,NA,NA,21,FALSE
"Cement Dangote","Edo","127,New Lagos Road","Rural",2011-01-01,1550,1550,0,NA,NA,21,FALSE
"Cement Dangote","Edo","127,New Lagos Road","Rural",2011-04-01,2450,2450,0,NA,NA,21,FALSE
"Cement Dangote","Edo","127,New Lagos Road","Rural",2011-06-01,1800,1800,0,NA,NA,21,FALSE
"Cement Dangote","Edo","127,New Lagos Road","Rural",2012-02-01,1925,1925,0,NA,NA,21,FALSE
"Cement Dangote","Edo","127,New Lagos Road","Rural",2012-03-01,1850,1850,0,NA,NA,21,FALSE
"Cement Dangote","Edo","127,New Lagos Road","Rural",2012-10-01,1726.67004394531,1726.67004394531,0,NA,NA,21,FALSE
"Cement Dangote","Edo","127,New Lagos Road","Rural",2012-11-01,1775,1775,0,NA,NA,21,FALSE
"Drink Swan Water Bottle","Edo","127,New Lagos Road","Rural",2010-08-01,27.5,27.5,0,NA,NA,12,FALSE
"Drink Swan Water Bottle","Edo","127,New Lagos Road","Rural",2011-04-01,73.3300018310547,73.3300018310547,0,NA,NA,12,FALSE
"Maize White","Edo","127,New Lagos Road","Rural",2010-01-01,126.057304382324,126.057304382324,0,NA,NA,35,FALSE
"Maize White","Edo","127,New Lagos Road","Rural",2010-06-01,121.588760375977,121.588760375977,0,NA,NA,35,FALSE
"Maize White","Edo","127,New Lagos Road","Rural",2010-08-01,119.375,119.375,0,NA,NA,35,FALSE
"Maize White","Edo","127,New Lagos Road","Rural",2011-01-01,134.484741210938,134.484741210938,0,NA,NA,35,FALSE
"Maize White","Edo","127,New Lagos Road","Rural",2011-02-01,124.31421661377,124.31421661377,0,NA,NA,35,FALSE
"Maize White","Edo","127,New Lagos Road","Rural",2011-03-01,125.373229980469,125.373229980469,0,NA,NA,35,FALSE
"Maize White","Edo","127,New Lagos Road","Rural",2011-04-01,113.043479919434,113.043479919434,0,NA,NA,35,FALSE
"Maize White","Edo","127,New Lagos Road","Rural",2011-05-01,121.651786804199,121.651786804199,0,NA,NA,35,FALSE
"Maize White","Edo","127,New Lagos Road","Rural",2011-07-01,120.73592376709,120.73592376709,0,NA,NA,35,FALSE
"Maize White","Edo","127,New Lagos Road","Rural",2011-08-01,117.57462310791,117.57462310791,0,NA,NA,35,FALSE
"Maize White","Edo","127,New Lagos Road","Rural",2011-09-01,102.282958984375,102.282958984375,0,NA,NA,35,FALSE
"Maize White","Edo","127,New Lagos Road","Rural",2011-10-01,105.266647338867,105.266647338867,0,NA,NA,35,FALSE
"Maize White","Edo","127,New Lagos Road","Rural",2011-11-01,104.903839111328,104.903839111328,0,NA,NA,35,FALSE
"Maize White","Edo","127,New Lagos Road","Rural",2011-12-01,106.305419921875,106.305419921875,0,NA,NA,35,FALSE
"Maize White","Edo","127,New Lagos Road","Rural",2012-01-01,107.150001525879,107.150001525879,0,NA,NA,35,FALSE
"Maize White","Edo","127,New Lagos Road","Rural",2012-02-01,107.057060241699,107.057060241699,0,NA,NA,35,FALSE
"Maize White","Edo","127,New Lagos Road","Rural",2012-03-01,109.861701965332,109.861701965332,0,NA,NA,35,FALSE
"Maize White","Edo","127,New Lagos Road","Rural",2012-04-01,112.714286804199,112.714286804199,0,NA,NA,35,FALSE
"Maize White","Edo","127,New Lagos Road","Rural",2012-06-01,113.704284667969,113.704284667969,0,NA,NA,35,FALSE
"Maize White","Edo","127,New Lagos Road","Rural",2012-07-01,99.1966323852539,99.1966323852539,0,NA,NA,35,FALSE
"Maize White","Edo","127,New Lagos Road","Rural",2012-08-01,107.273780822754,107.273780822754,0,NA,NA,35,FALSE
"Maize White","Edo","127,New Lagos Road","Rural",2012-09-01,102.337799072266,102.337799072266,0,NA,NA,35,FALSE
"Maize White","Edo","127,New Lagos Road","Rural",2012-10-01,119.301307678223,119.301307678223,0,NA,NA,35,FALSE
"Maize White","Edo","127,New Lagos Road","Rural",2012-11-01,107.828941345215,107.828941345215,0,NA,NA,35,FALSE
"Maize White","Edo","127,New Lagos Road","Rural",2012-12-01,112.293449401855,112.293449401855,0,NA,NA,35,FALSE
"Maize Yellow","Edo","127,New Lagos Road","Rural",2010-01-01,92.4154052734375,92.4154052734375,0,NA,NA,33,FALSE
"Maize Yellow","Edo","127,New Lagos Road","Rural",2010-03-01,84.0646667480469,84.0646667480469,0,NA,NA,33,FALSE
"Maize Yellow","Edo","127,New Lagos Road","Rural",2010-04-01,101.261680603027,101.261680603027,0,NA,NA,33,FALSE
"Maize Yellow","Edo","127,New Lagos Road","Rural",2010-05-01,107.569725036621,107.569725036621,0,NA,NA,33,FALSE
"Maize Yellow","Edo","127,New Lagos Road","Rural",2010-06-01,103.547454833984,103.547454833984,0,NA,NA,33,FALSE
"Maize Yellow","Edo","127,New Lagos Road","Rural",2010-08-01,115.606941223145,115.606941223145,0,NA,NA,33,FALSE
"Maize Yellow","Edo","127,New Lagos Road","Rural",2011-01-01,104.150001525879,104.150001525879,0,NA,NA,33,FALSE
"Maize Yellow","Edo","127,New Lagos Road","Rural",2011-02-01,110.358619689941,110.358619689941,0,NA,NA,33,FALSE
"Maize Yellow","Edo","127,New Lagos Road","Rural",2011-03-01,109.027778625488,109.027778625488,0,NA,NA,33,FALSE
"Maize Yellow","Edo","127,New Lagos Road","Rural",2011-04-01,122.422676086426,122.422676086426,0,NA,NA,33,FALSE
"Maize Yellow","Edo","127,New Lagos Road","Rural",2011-05-01,116.580307006836,116.580307006836,0,NA,NA,33,FALSE
"Maize Yellow","Edo","127,New Lagos Road","Rural",2011-06-01,111.099998474121,111.099998474121,0,NA,NA,33,FALSE
"Maize Yellow","Edo","127,New Lagos Road","Rural",2011-08-01,102.047622680664,102.047622680664,0,NA,NA,33,FALSE
"Maize Yellow","Edo","127,New Lagos Road","Rural",2011-09-01,96.7410659790039,96.7410659790039,0,NA,NA,33,FALSE
"Maize Yellow","Edo","127,New Lagos Road","Rural",2011-10-01,103.692474365234,103.692474365234,0,NA,NA,33,FALSE
"Maize Yellow","Edo","127,New Lagos Road","Rural",2012-02-01,98.1793060302734,98.1793060302734,0,NA,NA,33,FALSE
"Maize Yellow","Edo","127,New Lagos Road","Rural",2012-03-01,59.5073890686035,59.5073890686035,0,NA,NA,33,FALSE
"Maize Yellow","Edo","127,New Lagos Road","Rural",2012-04-01,108.203887939453,108.203887939453,0,NA,NA,33,FALSE
"Maize Yellow","Edo","127,New Lagos Road","Rural",2012-05-01,116.37931060791,116.37931060791,0,NA,NA,33,FALSE
"Maize Yellow","Edo","127,New Lagos Road","Rural",2012-06-01,89.4699630737305,89.4699630737305,0,NA,NA,33,FALSE
"Maize Yellow","Edo","127,New Lagos Road","Rural",2012-07-01,106.474479675293,106.474479675293,0,NA,NA,33,FALSE
"Maize Yellow","Edo","127,New Lagos Road","Rural",2012-08-01,100.414115905762,100.414115905762,0,NA,NA,33,FALSE
"Maize Yellow","Edo","127,New Lagos Road","Rural",2012-09-01,96.5665740966797,96.5665740966797,0,NA,NA,33,FALSE
"Maize Yellow","Edo","127,New Lagos Road","Rural",2012-10-01,121.659629821777,121.659629821777,0,NA,NA,33,FALSE
"Maize Yellow","Edo","127,New Lagos Road","Rural",2012-11-01,105.700477600098,105.700477600098,0,NA,NA,33,FALSE
"Rice Imported","Edo","127,New Lagos Road","Rural",2010-01-01,142.061279296875,142.061279296875,0,NA,NA,35,FALSE
"Rice Imported","Edo","127,New Lagos Road","Rural",2010-02-01,186.301361083984,186.301361083984,0,NA,NA,35,FALSE
"Rice Imported","Edo","127,New Lagos Road","Rural",2010-03-01,177.018630981445,177.018630981445,0,NA,NA,35,FALSE
"Rice Imported","Edo","127,New Lagos Road","Rural",2010-05-01,104.347831726074,104.347831726074,0,NA,NA,35,FALSE
"Rice Imported","Edo","127,New Lagos Road","Rural",2010-06-01,275.862091064453,275.862091064453,0,NA,NA,35,FALSE
"Rice Imported","Edo","127,New Lagos Road","Rural",2010-07-01,181.679382324219,181.679382324219,0,NA,NA,35,FALSE
"Rice Imported","Edo","127,New Lagos Road","Rural",2010-08-01,182.806335449219,182.806335449219,0,NA,NA,35,FALSE
"Rice Imported","Edo","127,New Lagos Road","Rural",2010-09-01,171.673828125,171.673828125,0,NA,NA,35,FALSE
"Rice Imported","Edo","127,New Lagos Road","Rural",2010-11-01,176.635955810547,176.635955810547,0,NA,NA,35,FALSE
"Rice Imported","Edo","127,New Lagos Road","Rural",2011-02-01,229.477020263672,229.477020263672,0,NA,NA,35,FALSE
"Rice Imported","Edo","127,New Lagos Road","Rural",2011-03-01,229.524627685547,229.524627685547,0,NA,NA,35,FALSE
"Rice Imported","Edo","127,New Lagos Road","Rural",2011-04-01,172.855667114258,172.855667114258,0,NA,NA,35,FALSE
"Rice Imported","Edo","127,New Lagos Road","Rural",2011-05-01,211.72087097168,211.72087097168,0,NA,NA,35,FALSE
"Rice Imported","Edo","127,New Lagos Road","Rural",2011-06-01,171.777786254883,171.777786254883,0,NA,NA,35,FALSE
"Rice Imported","Edo","127,New Lagos Road","Rural",2011-07-01,204.823532104492,204.823532104492,0,NA,NA,35,FALSE
"Rice Imported","Edo","127,New Lagos Road","Rural",2011-08-01,208.449615478516,208.449615478516,0,NA,NA,35,FALSE
"Rice Imported","Edo","127,New Lagos Road","Rural",2011-09-01,198.495574951172,198.495574951172,0,NA,NA,35,FALSE
"Rice Imported","Edo","127,New Lagos Road","Rural",2011-10-01,210.800003051758,210.800003051758,0,NA,NA,35,FALSE
"Rice Imported","Edo","127,New Lagos Road","Rural",2011-11-01,194.507049560547,194.507049560547,0,NA,NA,35,FALSE
"Rice Imported","Edo","127,New Lagos Road","Rural",2011-12-01,198.220336914062,198.220336914062,0,NA,NA,35,FALSE
"Rice Imported","Edo","127,New Lagos Road","Rural",2012-01-01,193.155563354492,193.155563354492,0,NA,NA,35,FALSE
"Rice Imported","Edo","127,New Lagos Road","Rural",2012-02-01,191.032104492188,191.032104492188,0,NA,NA,35,FALSE
"Rice Imported","Edo","127,New Lagos Road","Rural",2012-03-01,208.618179321289,208.618179321289,0,NA,NA,35,FALSE
"Rice Imported","Edo","127,New Lagos Road","Rural",2012-04-01,213.887985229492,213.887985229492,0,NA,NA,35,FALSE
"Rice Imported","Edo","127,New Lagos Road","Rural",2012-05-01,211.864410400391,211.864410400391,0,NA,NA,35,FALSE
"Rice Imported","Edo","127,New Lagos Road","Rural",2012-06-01,219.61784362793,219.61784362793,0,NA,NA,35,FALSE
"Rice Imported","Edo","127,New Lagos Road","Rural",2012-07-01,210.037689208984,210.037689208984,0,NA,NA,35,FALSE
"Rice Imported","Edo","127,New Lagos Road","Rural",2012-08-01,247.044998168945,247.044998168945,0,NA,NA,35,FALSE
"Rice Imported","Edo","127,New Lagos Road","Rural",2012-09-01,198.154602050781,198.154602050781,0,NA,NA,35,FALSE
"Rice Imported","Edo","127,New Lagos Road","Rural",2012-10-01,218.468460083008,218.468460083008,0,NA,NA,35,FALSE
"Rice Imported","Edo","127,New Lagos Road","Rural",2012-11-01,208.715606689453,208.715606689453,0,NA,NA,35,FALSE
"Rice Imported","Edo","127,New Lagos Road","Rural",2012-12-01,263.829772949219,263.829772949219,0,NA,NA,35,FALSE
"Rice Local","Edo","127,New Lagos Road","Rural",2010-03-01,106.52173614502,106.52173614502,0,NA,NA,35,FALSE
"Rice Local","Edo","127,New Lagos Road","Rural",2010-05-01,135.29411315918,135.29411315918,0,NA,NA,35,FALSE
"Rice Local","Edo","127,New Lagos Road","Rural",2010-07-01,151.351348876953,151.351348876953,0,NA,NA,35,FALSE
"Rice Local","Edo","127,New Lagos Road","Rural",2010-08-01,119.433334350586,119.433334350586,0,NA,NA,35,FALSE
"Rice Local","Edo","127,New Lagos Road","Rural",2011-01-01,85.0500030517578,85.0500030517578,0,NA,NA,35,FALSE
"Rice Local","Edo","127,New Lagos Road","Rural",2011-03-01,151.645202636719,151.645202636719,0,NA,NA,35,FALSE
"Rice Local","Edo","127,New Lagos Road","Rural",2011-04-01,136.958526611328,136.958526611328,0,NA,NA,35,FALSE
"Rice Local","Edo","127,New Lagos Road","Rural",2011-05-01,168.253967285156,168.253967285156,0,NA,NA,35,FALSE
"Rice Local","Edo","127,New Lagos Road","Rural",2011-06-01,134.151779174805,134.151779174805,0,NA,NA,35,FALSE
"Rice Local","Edo","127,New Lagos Road","Rural",2011-07-01,178.366455078125,178.366455078125,0,NA,NA,35,FALSE
"Rice Local","Edo","127,New Lagos Road","Rural",2011-08-01,167.304351806641,167.304351806641,0,NA,NA,35,FALSE
"Rice Local","Edo","127,New Lagos Road","Rural",2011-09-01,151.658538818359,151.658538818359,0,NA,NA,35,FALSE
"Rice Local","Edo","127,New Lagos Road","Rural",2011-10-01,154.563995361328,154.563995361328,0,NA,NA,35,FALSE
"Rice Local","Edo","127,New Lagos Road","Rural",2011-11-01,155.614974975586,155.614974975586,0,NA,NA,35,FALSE
"Rice Local","Edo","127,New Lagos Road","Rural",2011-12-01,159.148468017578,159.148468017578,0,NA,NA,35,FALSE
"Rice Local","Edo","127,New Lagos Road","Rural",2012-01-01,146.681823730469,146.681823730469,0,NA,NA,35,FALSE
"Rice Local","Edo","127,New Lagos Road","Rural",2012-02-01,131.918426513672,131.918426513672,0,NA,NA,35,FALSE
"Rice Local","Edo","127,New Lagos Road","Rural",2012-03-01,132.948455810547,132.948455810547,0,NA,NA,35,FALSE
"Rice Local","Edo","127,New Lagos Road","Rural",2012-04-01,182.279647827148,182.279647827148,0,NA,NA,35,FALSE
"Rice Local","Edo","127,New Lagos Road","Rural",2012-06-01,177.286331176758,177.286331176758,0,NA,NA,35,FALSE
"Rice Local","Edo","127,New Lagos Road","Rural",2012-07-01,174.08528137207,174.08528137207,0,NA,NA,35,FALSE
"Rice Local","Edo","127,New Lagos Road","Rural",2012-08-01,190.670394897461,190.670394897461,0,NA,NA,35,FALSE
"Rice Local","Edo","127,New Lagos Road","Rural",2012-09-01,151.890075683594,151.890075683594,0,NA,NA,35,FALSE
"Rice Local","Edo","127,New Lagos Road","Rural",2012-11-01,155.502380371094,155.502380371094,0,NA,NA,35,FALSE
"Rice Local","Edo","127,New Lagos Road","Rural",2012-12-01,159.090911865234,159.090911865234,0,NA,NA,35,FALSE
"Sorghum","Edo","127,New Lagos Road","Rural",2010-01-01,121.34831237793,121.34831237793,0,NA,NA,34,FALSE
"Sorghum","Edo","127,New Lagos Road","Rural",2010-03-01,111.504425048828,111.504425048828,0,NA,NA,34,FALSE
"Sorghum","Edo","127,New Lagos Road","Rural",2010-05-01,134.146347045898,134.146347045898,0,NA,NA,34,FALSE
"Sorghum","Edo","127,New Lagos Road","Rural",2011-02-01,116.650001525879,116.650001525879,0,NA,NA,34,FALSE
"Sorghum","Edo","127,New Lagos Road","Rural",2011-05-01,123.182548522949,123.182548522949,0,NA,NA,34,FALSE
"Sorghum","Edo","127,New Lagos Road","Rural",2011-07-01,93.2203369140625,93.2203369140625,0,NA,NA,34,FALSE
"Sorghum","Edo","127,New Lagos Road","Rural",2011-08-01,93.5999984741211,93.5999984741211,0,NA,NA,34,FALSE
"Sorghum","Edo","127,New Lagos Road","Rural",2011-09-01,113.274337768555,113.274337768555,0,NA,NA,34,FALSE
"Sorghum","Edo","127,New Lagos Road","Rural",2011-10-01,105.507850646973,105.507850646973,0,NA,NA,34,FALSE
"Sorghum","Edo","127,New Lagos Road","Rural",2011-12-01,115.904449462891,115.904449462891,0,NA,NA,34,FALSE
"Sorghum","Edo","127,New Lagos Road","Rural",2012-01-01,110.699996948242,110.699996948242,0,NA,NA,34,FALSE
"Sorghum","Edo","127,New Lagos Road","Rural",2012-02-01,133.088226318359,133.088226318359,0,NA,NA,34,FALSE
"Sorghum","Edo","127,New Lagos Road","Rural",2012-03-01,94.4767456054688,94.4767456054688,0,NA,NA,34,FALSE
"Sorghum","Edo","127,New Lagos Road","Rural",2012-04-01,108.015121459961,108.015121459961,0,NA,NA,34,FALSE
"Sorghum","Edo","127,New Lagos Road","Rural",2012-05-01,123.232330322266,123.232330322266,0,NA,NA,34,FALSE
"Sorghum","Edo","127,New Lagos Road","Rural",2012-06-01,103.015869140625,103.015869140625,0,NA,NA,34,FALSE
"Sorghum","Edo","127,New Lagos Road","Rural",2012-07-01,93.6341781616211,93.6341781616211,0,NA,NA,34,FALSE
"Sorghum","Edo","127,New Lagos Road","Rural",2012-08-01,136.627914428711,136.627914428711,0,NA,NA,34,FALSE
"Sorghum","Edo","127,New Lagos Road","Rural",2012-09-01,113.17894744873,113.17894744873,0,NA,NA,34,FALSE
"Sorghum","Edo","127,New Lagos Road","Rural",2012-10-01,118.366477966309,118.366477966309,0,NA,NA,34,FALSE
"Sorghum","Edo","127,New Lagos Road","Rural",2012-11-01,102.99626159668,102.99626159668,0,NA,NA,34,FALSE
"Cement Dangote","Delta","48, Arakpa Rd","Rural",2010-01-01,1900,1900,0,NA,NA,34,FALSE
"Cement Dangote","Delta","48, Arakpa Rd","Rural",2010-03-01,1750,1750,0,NA,NA,34,FALSE
"Cement Dangote","Delta","48, Arakpa Rd","Rural",2010-05-01,1683.33337402344,1683.33337402344,0,NA,NA,34,FALSE
"Cement Dangote","Delta","48, Arakpa Rd","Rural",2010-07-01,1562.5,1562.5,0,NA,NA,34,FALSE
"Cement Dangote","Delta","48, Arakpa Rd","Rural",2011-02-01,1658.32995605469,1658.32995605469,0,NA,NA,34,FALSE
"Cement Dangote","Delta","48, Arakpa Rd","Rural",2011-05-01,2225,2225,0,NA,NA,34,FALSE
"Cement Dangote","Delta","48, Arakpa Rd","Rural",2011-07-01,1812.92004394531,1812.92004394531,0,NA,NA,34,FALSE
"Cement Dangote","Delta","48, Arakpa Rd","Rural",2011-08-01,3743.75,3743.75,0,NA,NA,34,FALSE
"Cement Dangote","Delta","48, Arakpa Rd","Rural",2011-09-01,1885,1885,0,NA,NA,34,FALSE
"Cement Dangote","Delta","48, Arakpa Rd","Rural",2011-10-01,1831.67004394531,1831.67004394531,0,NA,NA,34,FALSE
"Cement Dangote","Delta","48, Arakpa Rd","Rural",2011-11-01,1838.93005371094,1838.93005371094,0,NA,NA,34,FALSE
"Cement Dangote","Delta","48, Arakpa Rd","Rural",2011-12-01,1847.5,1847.5,0,NA,NA,34,FALSE
"Cement Dangote","Delta","48, Arakpa Rd","Rural",2012-01-01,1938,1938,0,NA,NA,34,FALSE
"Cement Dangote","Delta","48, Arakpa Rd","Rural",2012-02-01,1934.5,1934.5,0,NA,NA,34,FALSE
"Cement Dangote","Delta","48, Arakpa Rd","Rural",2012-03-01,1870.82995605469,1870.82995605469,0,NA,NA,34,FALSE
"Cement Dangote","Delta","48, Arakpa Rd","Rural",2012-04-01,2028.13000488281,2028.13000488281,0,NA,NA,34,FALSE
"Cement Dangote","Delta","48, Arakpa Rd","Rural",2012-06-01,2058.57006835938,2058.57006835938,0,NA,NA,34,FALSE
"Cement Dangote","Delta","48, Arakpa Rd","Rural",2012-07-01,1941.10998535156,1941.10998535156,0,NA,NA,34,FALSE
"Cement Dangote","Delta","48, Arakpa Rd","Rural",2012-08-01,3560,3560,0,NA,NA,34,FALSE
"Cement Dangote","Delta","48, Arakpa Rd","Rural",2012-10-01,1932.5,1932.5,0,NA,NA,34,FALSE
"Cement Dangote","Delta","48, Arakpa Rd","Rural",2012-11-01,1864.2900390625,1864.2900390625,0,NA,NA,34,FALSE
"Drink Swan Water Bottle","Delta","48, Arakpa Rd","Rural",2010-04-01,133.330001831055,133.330001831055,0,NA,NA,36,FALSE
"Drink Swan Water Bottle","Delta","48, Arakpa Rd","Rural",2011-02-01,86.6699981689453,86.6699981689453,0,NA,NA,36,FALSE
"Drink Swan Water Bottle","Delta","48, Arakpa Rd","Rural",2011-04-01,94.4400024414062,94.4400024414062,0,NA,NA,36,FALSE
"Drink Swan Water Bottle","Delta","48, Arakpa Rd","Rural",2011-05-01,104.440002441406,104.440002441406,0,NA,NA,36,FALSE
"Drink Swan Water Bottle","Delta","48, Arakpa Rd","Rural",2011-06-01,103.330001831055,103.330001831055,0,NA,NA,36,FALSE
"Drink Swan Water Bottle","Delta","48, Arakpa Rd","Rural",2011-07-01,99.6699981689453,99.6699981689453,0,NA,NA,36,FALSE
"Drink Swan Water Bottle","Delta","48, Arakpa Rd","Rural",2011-08-01,114.169998168945,114.169998168945,0,NA,NA,36,FALSE
"Drink Swan Water Bottle","Delta","48, Arakpa Rd","Rural",2011-09-01,115.360000610352,115.360000610352,0,NA,NA,36,FALSE
"Drink Swan Water Bottle","Delta","48, Arakpa Rd","Rural",2011-12-01,95.5971984863281,95.5971984863281,0,NA,NA,36,FALSE
"Drink Swan Water Bottle","Delta","48, Arakpa Rd","Rural",2012-01-01,102.98999786377,102.98999786377,0,NA,NA,36,FALSE
"Drink Swan Water Bottle","Delta","48, Arakpa Rd","Rural",2012-02-01,104.169998168945,104.169998168945,0,NA,NA,36,FALSE
"Drink Swan Water Bottle","Delta","48, Arakpa Rd","Rural",2012-04-01,101.669998168945,101.669998168945,0,NA,NA,36,FALSE
"Drink Swan Water Bottle","Delta","48, Arakpa Rd","Rural",2012-06-01,117.139999389648,117.139999389648,0,NA,NA,36,FALSE
"Drink Swan Water Bottle","Delta","48, Arakpa Rd","Rural",2012-07-01,91.6699981689453,91.6699981689453,0,NA,NA,36,FALSE
"Drink Swan Water Bottle","Delta","48, Arakpa Rd","Rural",2012-10-01,105.860000610352,105.860000610352,0,NA,NA,36,FALSE
"Maize White","Delta","48, Arakpa Rd","Rural",2010-03-01,62.7698059082031,62.7698059082031,0,NA,NA,35,FALSE
"Maize White","Delta","48, Arakpa Rd","Rural",2010-12-01,103.686637878418,103.686637878418,0,NA,NA,35,FALSE
"Maize White","Delta","48, Arakpa Rd","Rural",2011-01-01,112.163459777832,112.163459777832,0,NA,NA,35,FALSE
"Maize White","Delta","48, Arakpa Rd","Rural",2011-05-01,122.087913513184,122.087913513184,0,NA,NA,35,FALSE
"Maize White","Delta","48, Arakpa Rd","Rural",2011-08-01,112.876708984375,112.876708984375,0,NA,NA,35,FALSE
"Maize White","Delta","48, Arakpa Rd","Rural",2011-09-01,134.390243530273,134.390243530273,0,NA,NA,35,FALSE
"Maize White","Delta","48, Arakpa Rd","Rural",2011-11-01,126.19718170166,126.19718170166,0,NA,NA,35,FALSE
"Maize White","Delta","48, Arakpa Rd","Rural",2012-05-01,122.311920166016,122.311920166016,0,NA,NA,35,FALSE
"Maize White","Delta","48, Arakpa Rd","Rural",2012-09-01,134.688888549805,134.688888549805,0,NA,NA,35,FALSE
"Maize Yellow","Delta","48, Arakpa Rd","Rural",2010-03-01,60.0233535766602,60.0233535766602,0,NA,NA,35,FALSE
"Maize Yellow","Delta","48, Arakpa Rd","Rural",2010-07-01,110.159126281738,110.159126281738,0,NA,NA,35,FALSE
"Maize Yellow","Delta","48, Arakpa Rd","Rural",2010-08-01,108.447486877441,108.447486877441,0,NA,NA,35,FALSE
"Maize Yellow","Delta","48, Arakpa Rd","Rural",2011-01-01,115.291259765625,115.291259765625,0,NA,NA,35,FALSE
"Maize Yellow","Delta","48, Arakpa Rd","Rural",2011-05-01,114.855766296387,114.855766296387,0,NA,NA,35,FALSE
"Maize Yellow","Delta","48, Arakpa Rd","Rural",2011-08-01,126.253448486328,126.253448486328,0,NA,NA,35,FALSE
"Maize Yellow","Delta","48, Arakpa Rd","Rural",2011-09-01,138.048782348633,138.048782348633,0,NA,NA,35,FALSE
"Maize Yellow","Delta","48, Arakpa Rd","Rural",2011-11-01,126.760566711426,126.760566711426,0,NA,NA,35,FALSE
"Maize Yellow","Delta","48, Arakpa Rd","Rural",2012-05-01,114.671997070312,114.671997070312,0,NA,NA,35,FALSE
"Maize Yellow","Delta","48, Arakpa Rd","Rural",2012-09-01,138.355560302734,138.355560302734,0,NA,NA,35,FALSE
"Rice Imported","Delta","48, Arakpa Rd","Rural",2010-01-01,230.541870117188,230.541870117188,0,NA,NA,36,FALSE
"Rice Imported","Delta","48, Arakpa Rd","Rural",2010-02-01,211.764694213867,211.764694213867,0,NA,NA,36,FALSE
"Rice Imported","Delta","48, Arakpa Rd","Rural",2010-03-01,168.713821411133,168.713821411133,0,NA,NA,36,FALSE
"Rice Imported","Delta","48, Arakpa Rd","Rural",2010-04-01,180.722900390625,180.722900390625,0,NA,NA,36,FALSE
"Rice Imported","Delta","48, Arakpa Rd","Rural",2010-05-01,185.354690551758,185.354690551758,0,NA,NA,36,FALSE
"Rice Imported","Delta","48, Arakpa Rd","Rural",2010-06-01,192.323059082031,192.323059082031,0,NA,NA,36,FALSE
"Rice Imported","Delta","48, Arakpa Rd","Rural",2010-07-01,166.679992675781,166.679992675781,0,NA,NA,36,FALSE
"Rice Imported","Delta","48, Arakpa Rd","Rural",2010-09-01,188.284530639648,188.284530639648,0,NA,NA,36,FALSE
"Rice Imported","Delta","48, Arakpa Rd","Rural",2010-11-01,185.965682983398,185.965682983398,0,NA,NA,36,FALSE
"Rice Imported","Delta","48, Arakpa Rd","Rural",2010-12-01,121.118011474609,121.118011474609,0,NA,NA,36,FALSE
"Rice Imported","Delta","48, Arakpa Rd","Rural",2011-01-01,234.104049682617,234.104049682617,0,NA,NA,36,FALSE
"Rice Imported","Delta","48, Arakpa Rd","Rural",2011-02-01,186.919799804688,186.919799804688,0,NA,NA,36,FALSE
"Rice Imported","Delta","48, Arakpa Rd","Rural",2011-03-01,186.692810058594,186.692810058594,0,NA,NA,36,FALSE
"Rice Imported","Delta","48, Arakpa Rd","Rural",2011-04-01,194.320999145508,194.320999145508,0,NA,NA,36,FALSE
"Rice Imported","Delta","48, Arakpa Rd","Rural",2011-05-01,192.057601928711,192.057601928711,0,NA,NA,36,FALSE
"Rice Imported","Delta","48, Arakpa Rd","Rural",2011-06-01,173.090133666992,173.090133666992,0,NA,NA,36,FALSE
"Rice Imported","Delta","48, Arakpa Rd","Rural",2011-07-01,169.341567993164,169.341567993164,0,NA,NA,36,FALSE
"Rice Imported","Delta","48, Arakpa Rd","Rural",2011-08-01,165.766128540039,165.766128540039,0,NA,NA,36,FALSE
"Rice Imported","Delta","48, Arakpa Rd","Rural",2011-09-01,191.63932800293,191.63932800293,0,NA,NA,36,FALSE
"Rice Imported","Delta","48, Arakpa Rd","Rural",2011-10-01,202.693878173828,202.693878173828,0,NA,NA,36,FALSE
"Rice Imported","Delta","48, Arakpa Rd","Rural",2011-11-01,191.160705566406,191.160705566406,0,NA,NA,36,FALSE
"Rice Imported","Delta","48, Arakpa Rd","Rural",2011-12-01,170.45832824707,170.45832824707,0,NA,NA,36,FALSE
"Rice Imported","Delta","48, Arakpa Rd","Rural",2012-01-01,175.601654052734,175.601654052734,0,NA,NA,36,FALSE
