"state","item","date","meanPrice","weight"
"Abia","Cement (Dangote)",2009-01-01,1410.27783203125,3
"Abia","Cement (Dangote)",2009-02-01,1744.4443359375,1
"Abia","Cement (Dangote)",2009-03-01,1796.81616210938,3
"Abia","Cement (Dangote)",2009-04-01,1645,1
"Abia","Cement (Dangote)",2009-06-01,1588,1
"Abia","Cement (Dangote)",2009-08-01,1495,1
"Abia","Cement (Dangote)",2009-09-01,1482.14270019531,1
"Abia","Cement (Dangote)",2009-10-01,1545.5126953125,2
"Abia","Cement (Dangote)",2010-01-01,1475.83502197266,2
"Abia","Cement (Dangote)",2010-02-01,1505,2
"Abia","Cement (Dangote)",2010-03-01,1400,1
"Abia","Cement (Dangote)",2010-04-01,1443.32995605469,1
"Abia","Cement (Dangote)",2010-05-01,1445,2
"Abia","Cement (Dangote)",2010-06-01,1340,1
"Abia","Cement (Dangote)",2010-07-01,1400,2
"Abia","Cement (Dangote)",2010-08-01,1350,1
"Abia","Cement (Dangote)",2010-09-01,1387.5,1
"Abia","Cement (Dangote)",2010-10-01,1426.67004394531,1
"Abia","Cement (Dangote)",2010-12-01,1537.5,1
"Abia","Cement (Dangote)",2011-01-01,1571.88000488281,1
"Abia","Cement (Dangote)",2011-02-01,1518.75,1
"Abia","Cement (Dangote)",2011-03-01,1631.25,1
"Abia","Cement (Dangote)",2011-04-01,1805.56005859375,1
"Abia","Cement (Dangote)",2011-05-01,1983.3349609375,1
"Abia","Cement (Dangote)",2011-06-01,1707.77661132812,1
"Abia","Cement (Dangote)",2011-07-01,1633.32995605469,1
"Abia","Cement (Dangote)",2011-09-01,1770.66662597656,1
"Abia","Cement (Dangote)",2011-10-01,1756,1
"Abia","Cement (Dangote)",2011-11-01,1754.40502929688,1
"Abia","Cement (Dangote)",2011-12-01,1816.66662597656,1
"Abia","Cement (Dangote)",2012-01-01,1985.93994140625,1
"Abia","Cement (Dangote)",2012-02-01,1877.08337402344,1
"Abia","Cement (Dangote)",2012-03-01,1952.18994140625,1
"Abia","Cement (Dangote)",2012-04-01,1896.67004394531,1
"Abia","Cement (Dangote)",2012-07-01,1848.81005859375,1
"Abia","Cement (Dangote)",2012-08-01,1772.5,1
"Abia","Cement (Dangote)",2012-10-01,1791.8349609375,1
"Abia","Cement (Dangote)",2012-11-01,1671.43005371094,1
"Abia","Cement (Dangote)",2012-12-01,1680,1
"Abia","Maize White",2009-01-01,104.004325866699,1
"Abia","Maize White",2009-05-01,131.356048583984,1
"Abia","Maize White",2009-10-01,120.568786621094,1
"Abia","Maize White",2009-11-01,146.560852050781,1
"Abia","Maize White",2009-12-01,144.444458007812,1
"Abia","Maize White",2010-08-01,131.45539855957,1
"Abia","Maize White",2010-11-01,126.582275390625,1
"Abia","Maize White",2010-12-01,97.0873794555664,1
"Abia","Maize White",2011-03-01,124.0029296875,1
"Abia","Maize White",2011-05-01,116.349548339844,1
"Abia","Maize White",2011-06-01,92.9752044677734,1
"Abia","Maize White",2011-09-01,121.871925354004,1
"Abia","Maize White",2011-11-01,110.226249694824,1
"Abia","Maize White",2011-12-01,82.9454498291016,1
"Abia","Maize White",2012-01-01,145.980392456055,1
"Abia","Maize White",2012-02-01,137.305999755859,1
"Abia","Maize White",2012-03-01,142.957916259766,1
"Abia","Maize White",2012-04-01,116.553398132324,1
"Abia","Maize White",2012-05-01,116.2626953125,1
"Abia","Maize White",2012-08-01,133.121795654297,1
"Abia","Maize White",2012-09-01,121.707763671875,1
"Abia","Maize White",2012-11-01,118.919330596924,2
"Abia","Maize Yellow",2009-02-01,136.904769897461,1
"Abia","Maize Yellow",2009-05-01,115.972221374512,1
"Abia","Maize Yellow",2009-10-01,110.793655395508,1
"Abia","Maize Yellow",2009-11-01,151.32275390625,1
"Abia","Maize Yellow",2010-08-01,142.694061279297,1
"Abia","Maize Yellow",2010-09-01,145.944702148438,1
"Abia","Maize Yellow",2010-12-01,110.294120788574,1
"Abia","Maize Yellow",2011-02-01,151.093338012695,1
"Abia","Maize Yellow",2011-03-01,89.4634780883789,1
"Abia","Maize Yellow",2011-05-01,120.109550476074,1
"Abia","Maize Yellow",2011-06-01,94.444450378418,1
"Abia","Maize Yellow",2011-09-01,122.322273254395,1
"Abia","Maize Yellow",2011-11-01,114.759620666504,1
"Abia","Maize Yellow",2011-12-01,89.2803039550781,1
"Abia","Maize Yellow",2012-02-01,137.357604980469,1
"Abia","Maize Yellow",2012-03-01,152.463088989258,1
"Abia","Maize Yellow",2012-04-01,118.516746520996,1
"Abia","Maize Yellow",2012-05-01,120.261436462402,1
"Abia","Maize Yellow",2012-08-01,108.156684875488,1
"Abia","Maize Yellow",2012-09-01,122.074325561523,1
"Abia","Maize Yellow",2012-10-01,121.628952026367,1
"Abia","Maize Yellow",2012-11-01,130.664859771729,2
"Abia","Maize Yellow",2012-12-01,127.90697479248,1
"Abia","Rice Imported",2009-01-01,142.424236297607,2
"Abia","Rice Imported",2009-02-01,161.85383605957,1
"Abia","Rice Imported",2009-03-01,174.545455932617,1
"Abia","Rice Imported",2009-04-01,185.454544067383,1
"Abia","Rice Imported",2009-05-01,172.727264404297,1
"Abia","Rice Imported",2009-06-01,193.939392089844,1
"Abia","Rice Imported",2010-04-01,183.397674560547,1
"Abia","Rice Imported",2010-05-01,189.243041992188,1
"Abia","Rice Imported",2010-08-01,177.217079162598,2
"Abia","Rice Imported",2010-09-01,172.101455688477,1
"Abia","Rice Imported",2010-11-01,210.177001953125,1
"Abia","Rice Imported",2010-12-01,181.890716552734,2
"Abia","Rice Imported",2011-01-01,286.953674316406,1
"Abia","Rice Imported",2011-02-01,183.139297485352,1
"Abia","Rice Imported",2011-03-01,186.444061279297,1
"Abia","Rice Imported",2011-04-01,187.739456176758,1
"Abia","Rice Imported",2011-06-01,175.745452880859,1
"Abia","Rice Imported",2011-07-01,167.968734741211,1
"Abia","Rice Imported",2011-09-01,170.753433227539,1
"Abia","Rice Imported",2011-11-01,141.008651733398,1
"Abia","Rice Imported",2011-12-01,155.38215637207,1
"Abia","Rice Imported",2012-01-01,182.014343261719,1
"Abia","Rice Imported",2012-02-01,181.31721496582,1
"Abia","Rice Imported",2012-03-01,139.580800374349,3
"Abia","Rice Imported",2012-04-01,180.509078979492,1
"Abia","Rice Imported",2012-07-01,196.344970703125,1
"Abia","Rice Imported",2012-08-01,190.583953857422,1
"Abia","Rice Imported",2012-09-01,170.60041809082,1
"Abia","Rice Imported",2012-11-01,185.147117614746,2
"Abia","Rice Imported",2012-12-01,111.883766174316,1
"Abia","Rice Local",2009-01-01,125.974029541016,1
"Abia","Rice Local",2009-02-01,124.064170837402,1
"Abia","Rice Local",2009-03-01,135.454544067383,1
"Abia","Rice Local",2009-04-01,123.636360168457,1
"Abia","Rice Local",2010-04-01,125.482620239258,1
"Abia","Rice Local",2010-05-01,149.402404785156,1
"Abia","Rice Local",2010-06-01,163.927623748779,2
"Abia","Rice Local",2010-08-01,128.796283721924,2
"Abia","Rice Local",2010-09-01,127.330146789551,2
"Abia","Rice Local",2010-10-01,242.537307739258,1
"Abia","Rice Local",2010-11-01,148.986213684082,2
"Abia","Rice Local",2010-12-01,152.091247558594,1
"Abia","Rice Local",2011-01-01,118.181816101074,1
"Abia","Rice Local",2011-02-01,128.687271118164,1
"Abia","Rice Local",2011-03-01,139.473190307617,1
"Abia","Rice Local",2011-04-01,154.075622558594,1
"Abia","Rice Local",2011-05-01,124.060600280762,1
"Abia","Rice Local",2011-06-01,134.109085083008,1
"Abia","Rice Local",2011-07-01,126.016258239746,1
"Abia","Rice Local",2011-09-01,134.47917175293,1
"Abia","Rice Local",2011-11-01,152.595748901367,1
"Abia","Rice Local",2011-12-01,117.037033081055,1
"Abia","Rice Local",2012-01-01,150.383209228516,1
"Abia","Rice Local",2012-02-01,134.549911499023,1
"Abia","Rice Local",2012-03-01,150.177795410156,1
"Abia","Rice Local",2012-04-01,133.065689086914,1
"Abia","Rice Local",2012-07-01,166.931396484375,1
"Abia","Rice Local",2012-08-01,143.576721191406,1
"Abia","Rice Local",2012-09-01,134.557037353516,1
"Abia","Rice Local",2012-10-01,131.854537963867,1
"Abia","Rice Local",2012-11-01,144.646453857422,2
"Abia","Rice Local",2012-12-01,146.408271789551,2
"Abia","Sorghum",2011-11-01,77.2204513549805,1
"Abia","Sorghum",2012-07-01,129.852630615234,1
"Abia","Water Bottle (Drink Swan)",2009-03-01,68.3333358764648,1
"Abia","Water Bottle (Drink Swan)",2010-01-01,123.330001831055,1
"Abia","Water Bottle (Drink Swan)",2010-06-01,116.669998168945,1
"Abia","Water Bottle (Drink Swan)",2011-02-01,97,1
"Abia","Water Bottle (Drink Swan)",2011-03-01,106,1
"Abia","Water Bottle (Drink Swan)",2011-04-01,122,1
"Abia","Water Bottle (Drink Swan)",2011-09-01,117.779998779297,1
"Abia","Water Bottle (Drink Swan)",2011-11-01,108.330001831055,1
"Abia","Water Bottle (Drink Swan)",2011-12-01,113.389999389648,1
"Abia","Water Bottle (Drink Swan)",2012-01-01,135.832504272461,1
"Abia","Water Bottle (Drink Swan)",2012-03-01,103.129997253418,1
"Abia","Water Bottle (Drink Swan)",2012-07-01,114.440002441406,1
"Abia","Water Bottle (Drink Swan)",2012-08-01,110.279998779297,1
"Abia","Water Bottle (Drink Swan)",2012-11-01,113.330001831055,1
"Adamawa","Cement (Dangote)",2009-10-01,1792.85717773438,1
"Adamawa","Cement (Dangote)",2009-12-01,1671.66662597656,1
"Adamawa","Cement (Dangote)",2010-01-01,1555,1
"Adamawa","Cement (Dangote)",2010-08-01,1662.5,1
"Adamawa","Cement (Dangote)",2011-01-01,1638.81005859375,1
"Adamawa","Cement (Dangote)",2011-02-01,1676.28002929688,1
"Adamawa","Cement (Dangote)",2011-04-01,1490.39001464844,1
"Adamawa","Maize White",2009-03-01,90.1818161010742,1
"Adamawa","Maize White",2009-05-01,73.2467498779297,1
"Adamawa","Maize White",2009-10-01,48.4249699910482,3
"Adamawa","Maize White",2009-12-01,61.5053863525391,2
"Adamawa","Maize White",2010-01-01,58.9132118225098,2
"Adamawa","Maize White",2010-02-01,56.9900856018066,1
"Adamawa","Maize White",2010-03-01,54.3399868011475,2
"Adamawa","Maize White",2010-04-01,40.8663177490234,1
"Adamawa","Maize White",2010-05-01,52.6337451934814,2
"Adamawa","Maize White",2010-06-01,54.1103382110596,2
"Adamawa","Maize White",2010-07-01,51.9320602416992,2
"Adamawa","Maize White",2010-08-01,60.1033344268799,2
"Adamawa","Maize White",2010-09-01,52.741024017334,2
"Adamawa","Maize White",2010-10-01,51.3202514648438,2
"Adamawa","Maize White",2010-11-01,67.5197563171387,2
"Adamawa","Maize White",2010-12-01,48.2440185546875,2
"Adamawa","Maize White",2011-01-01,43.9948997497559,1
"Adamawa","Maize White",2011-02-01,49.9799880981445,1
"Adamawa","Maize White",2011-03-01,46.2626724243164,1
"Adamawa","Maize White",2011-04-01,58.7989807128906,1
"Adamawa","Maize White",2011-05-01,47.0866851806641,1
"Adamawa","Maize White",2011-06-01,46.7342338562012,1
"Adamawa","Maize White",2011-07-01,57.0986251831055,1
"Adamawa","Maize White",2011-08-01,54.7451782226562,1
"Adamawa","Maize White",2011-09-01,79.4033432006836,1
"Adamawa","Maize White",2011-10-01,63.1673126220703,1
"Adamawa","Maize White",2011-11-01,45.4437866210938,1
"Adamawa","Maize White",2012-01-01,73.009033203125,1
"Adamawa","Maize White",2012-02-01,56.8378829956055,1
"Adamawa","Maize White",2012-03-01,51.8771018981934,1
"Adamawa","Maize White",2012-04-01,57.171875,1
"Adamawa","Maize White",2012-05-01,47.076976776123,1
"Adamawa","Maize White",2012-06-01,54.3035621643066,1
"Adamawa","Maize White",2012-07-01,57.3640785217285,1
"Adamawa","Maize White",2012-08-01,63.5093231201172,1
"Adamawa","Maize White",2012-09-01,79.3960494995117,1
"Adamawa","Maize White",2012-10-01,76.6688537597656,1
"Adamawa","Maize White",2012-11-01,61.8081169128418,1
"Adamawa","Maize White",2012-12-01,64.1662902832031,1
"Adamawa","Maize Yellow",2009-02-01,45.2674865722656,1
"Adamawa","Maize Yellow",2009-03-01,70.7272720336914,1
"Adamawa","Maize Yellow",2009-04-01,80.3030319213867,1
"Adamawa","Maize Yellow",2009-05-01,61.0389633178711,1
"Adamawa","Maize Yellow",2009-06-01,71.1624412536621,2
"Adamawa","Maize Yellow",2009-09-01,65.5737686157227,1
"Adamawa","Maize Yellow",2009-10-01,56.0374488830566,2
"Adamawa","Maize Yellow",2009-12-01,53.0407867431641,1
"Adamawa","Maize Yellow",2010-01-01,55.6674461364746,2
"Adamawa","Maize Yellow",2010-02-01,53.8121528625488,1
"Adamawa","Maize Yellow",2010-03-01,53.0525169372559,2
"Adamawa","Maize Yellow",2010-04-01,40.8836860656738,1
"Adamawa","Maize Yellow",2010-05-01,55.0232238769531,2
"Adamawa","Maize Yellow",2010-06-01,52.8923530578613,2
"Adamawa","Maize Yellow",2010-07-01,58.2584705352783,2
"Adamawa","Maize Yellow",2010-08-01,59.9029731750488,2
"Adamawa","Maize Yellow",2010-09-01,46.2638549804688,2
"Adamawa","Maize Yellow",2010-10-01,50.8462066650391,2
"Adamawa","Maize Yellow",2010-11-01,55.9118766784668,1
"Adamawa","Maize Yellow",2010-12-01,45.945219039917,2
"Adamawa","Maize Yellow",2011-01-01,42.9417572021484,1
"Adamawa","Maize Yellow",2011-02-01,44.5465126037598,1
"Adamawa","Maize Yellow",2011-03-01,42.2462120056152,1
"Adamawa","Maize Yellow",2011-04-01,43.832836151123,1
"Adamawa","Maize Yellow",2011-05-01,49.141773223877,1
"Adamawa","Maize Yellow",2011-06-01,51.9678077697754,1
"Adamawa","Maize Yellow",2011-07-01,57.8229789733887,1
"Adamawa","Maize Yellow",2011-08-01,56.9075012207031,1
"Adamawa","Maize Yellow",2011-09-01,68.4380035400391,1
"Adamawa","Maize Yellow",2011-10-01,55.1329536437988,1
"Adamawa","Maize Yellow",2011-11-01,43.4817962646484,1
"Adamawa","Maize Yellow",2012-01-01,58.3377418518066,1
"Adamawa","Maize Yellow",2012-02-01,58.1567459106445,1
"Adamawa","Maize Yellow",2012-03-01,54.5060348510742,1
"Adamawa","Maize Yellow",2012-04-01,59.9196586608887,1
"Adamawa","Maize Yellow",2012-05-01,68.6486511230469,1
"Adamawa","Maize Yellow",2012-06-01,52.7531547546387,1
"Adamawa","Maize Yellow",2012-07-01,57.9911117553711,1
"Adamawa","Maize Yellow",2012-08-01,62.2326774597168,1
"Adamawa","Maize Yellow",2012-09-01,68.4257583618164,1
"Adamawa","Maize Yellow",2012-10-01,61.6598854064941,1
"Adamawa","Maize Yellow",2012-11-01,63.310209274292,2
"Adamawa","Maize Yellow",2012-12-01,67.4122772216797,1
"Adamawa","Rice Imported",2009-02-01,182.870941162109,3
"Adamawa","Rice Imported",2009-04-01,210.50287882487,3
"Adamawa","Rice Imported",2009-05-01,200.056030273438,1
"Adamawa","Rice Imported",2009-06-01,246.419864654541,4
"Adamawa","Rice Imported",2010-01-01,222.382621765137,2
"Adamawa","Rice Imported",2010-02-01,220.708160400391,2
"Adamawa","Rice Imported",2010-03-01,175.643348693848,2
"Adamawa","Rice Imported",2010-04-01,188.938972473145,2
"Adamawa","Rice Imported",2010-05-01,248.636100769043,2
"Adamawa","Rice Imported",2010-06-01,199.616806030273,2
"Adamawa","Rice Imported",2010-07-01,209.879859924316,2
"Adamawa","Rice Imported",2010-08-01,186.213500976562,1
"Adamawa","Rice Imported",2010-09-01,199.834465026855,2
"Adamawa","Rice Imported",2010-10-01,158.707183837891,1
"Adamawa","Rice Imported",2010-11-01,243.903228759766,2
"Adamawa","Rice Imported",2010-12-01,192.5,1
"Adamawa","Rice Imported",2011-01-01,180.380233764648,1
"Adamawa","Rice Imported",2011-02-01,184.832626342773,1
"Adamawa","Rice Imported",2011-03-01,178.959686279297,1
"Adamawa","Rice Imported",2011-04-01,195.918151855469,1
"Adamawa","Rice Imported",2011-05-01,204.51708984375,1
"Adamawa","Rice Imported",2011-06-01,192.614456176758,1
"Adamawa","Rice Imported",2011-07-01,197.298126220703,1
"Adamawa","Rice Imported",2011-08-01,189.13493347168,1
"Adamawa","Rice Imported",2011-09-01,244.161727905273,1
"Adamawa","Rice Imported",2011-10-01,200.257690429688,1
"Adamawa","Rice Imported",2011-11-01,228.924865722656,1
"Adamawa","Rice Imported",2012-01-01,247.156295776367,1
"Adamawa","Rice Imported",2012-02-01,236.193176269531,1
"Adamawa","Rice Imported",2012-03-01,201.801147460938,1
"Adamawa","Rice Imported",2012-04-01,199.174224853516,1
"Adamawa","Rice Imported",2012-05-01,204.500213623047,1
"Adamawa","Rice Imported",2012-06-01,192.376708984375,1
"Adamawa","Rice Imported",2012-07-01,191.403244018555,1
"Adamawa","Rice Imported",2012-08-01,200.697235107422,1
"Adamawa","Rice Imported",2012-10-01,195.079513549805,1
"Adamawa","Rice Imported",2012-11-01,205.051979064941,2
"Adamawa","Rice Imported",2012-12-01,174.272369384766,1
"Adamawa","Rice Local",2009-02-01,120.83332824707,1
"Adamawa","Rice Local",2009-03-01,81.0522575378418,2
"Adamawa","Rice Local",2009-04-01,143.559534708659,3
"Adamawa","Rice Local",2009-05-01,105.551043192546,3
"Adamawa","Rice Local",2009-06-01,144.159408569336,2
"Adamawa","Rice Local",2010-01-01,93.119441986084,2
"Adamawa","Rice Local",2010-02-01,116.843807220459,2
"Adamawa","Rice Local",2010-03-01,108.492080688477,2
"Adamawa","Rice Local",2010-04-01,103.960838317871,2
"Adamawa","Rice Local",2010-05-01,121.11544418335,2
"Adamawa","Rice Local",2010-06-01,116.005115509033,2
"Adamawa","Rice Local",2010-07-01,122.271389007568,2
"Adamawa","Rice Local",2010-08-01,116.711074829102,2
"Adamawa","Rice Local",2010-09-01,123.226829528809,2
"Adamawa","Rice Local",2010-10-01,115.053764343262,1
"Adamawa","Rice Local",2010-11-01,181.602714538574,2
"Adamawa","Rice Local",2010-12-01,109.131706237793,2
"Adamawa","Rice Local",2011-01-01,141.546798706055,1
"Adamawa","Rice Local",2011-02-01,137.230911254883,1
"Adamawa","Rice Local",2011-03-01,94.569091796875,1
"Adamawa","Rice Local",2011-04-01,111.464302062988,1
"Adamawa","Rice Local",2011-05-01,109.30640411377,1
"Adamawa","Rice Local",2011-06-01,142.557174682617,1
"Adamawa","Rice Local",2011-07-01,125.309280395508,1
"Adamawa","Rice Local",2011-08-01,126.930450439453,1
"Adamawa","Rice Local",2011-09-01,148.104476928711,1
"Adamawa","Rice Local",2011-10-01,126.888572692871,1
"Adamawa","Rice Local",2011-11-01,113.47925567627,1
"Adamawa","Rice Local",2012-01-01,132.881439208984,1
"Adamawa","Rice Local",2012-02-01,156.295745849609,1
"Adamawa","Rice Local",2012-03-01,128.771347045898,1
"Adamawa","Rice Local",2012-04-01,118.794227600098,1
"Adamawa","Rice Local",2012-06-01,141.297744750977,1
"Adamawa","Rice Local",2012-07-01,133.724380493164,1
"Adamawa","Rice Local",2012-08-01,138.132690429688,1
"Adamawa","Rice Local",2012-09-01,148.076141357422,1
"Adamawa","Rice Local",2012-10-01,129.955978393555,1
"Adamawa","Rice Local",2012-11-01,128.632690429688,1
"Adamawa","Rice Local",2012-12-01,147.228225708008,1
"Adamawa","Sorghum",2009-03-01,63.6269588470459,2
"Adamawa","Sorghum",2009-04-01,47.9965324401855,2
"Adamawa","Sorghum",2009-05-01,58.5858573913574,1
"Adamawa","Sorghum",2009-06-01,47.4308319091797,1
"Adamawa","Sorghum",2009-09-01,94.4483995437622,4
"Adamawa","Sorghum",2009-10-01,75.1780662536621,3
"Adamawa","Sorghum",2009-11-01,112.063491821289,1
"Adamawa","Sorghum",2009-12-01,74.351603825887,6
"Adamawa","Sorghum",2010-01-01,58.2019939422607,2
"Adamawa","Sorghum",2010-02-01,48.3490333557129,1
"Adamawa","Sorghum",2010-03-01,55.0273838043213,2
"Adamawa","Sorghum",2010-04-01,83.9132995605469,2
"Adamawa","Sorghum",2010-05-01,54.0980625152588,2
"Adamawa","Sorghum",2010-06-01,53.5939445495605,2
"Adamawa","Sorghum",2010-07-01,51.957202911377,2
"Adamawa","Sorghum",2010-08-01,56.0004711151123,2
"Adamawa","Sorghum",2010-09-01,51.9955577850342,2
"Adamawa","Sorghum",2010-10-01,73.8816184997559,2
"Adamawa","Sorghum",2010-11-01,49.0987739562988,2
"Adamawa","Sorghum",2010-12-01,54.3652744293213,2
"Adamawa","Sorghum",2011-01-01,51.1323585510254,1
"Adamawa","Sorghum",2011-02-01,46.1138191223145,1
"Adamawa","Sorghum",2011-03-01,39.7977294921875,1
"Adamawa","Sorghum",2011-04-01,51.7468070983887,1
"Adamawa","Sorghum",2011-05-01,52.8736267089844,1
"Adamawa","Sorghum",2011-06-01,48.455883026123,1
"Adamawa","Sorghum",2011-07-01,46.4935760498047,1
"Adamawa","Sorghum",2011-08-01,52.0287780761719,1
"Adamawa","Sorghum",2011-09-01,69.0786743164062,1
"Adamawa","Sorghum",2011-10-01,52.9417343139648,1
"Adamawa","Sorghum",2011-11-01,50.3190994262695,1
"Adamawa","Sorghum",2012-01-01,45.932056427002,1
"Adamawa","Sorghum",2012-02-01,57.5324401855469,1
"Adamawa","Sorghum",2012-03-01,57.8247413635254,1
"Adamawa","Sorghum",2012-04-01,57.2050323486328,1
"Adamawa","Sorghum",2012-05-01,52.882869720459,1
"Adamawa","Sorghum",2012-06-01,48.895076751709,1
"Adamawa","Sorghum",2012-07-01,53.0088195800781,1
"Adamawa","Sorghum",2012-08-01,61.8111381530762,1
"Adamawa","Sorghum",2012-09-01,69.0951843261719,1
"Adamawa","Sorghum",2012-10-01,73.2201080322266,1
"Adamawa","Sorghum",2012-11-01,72.6055183410645,2
"Adamawa","Sorghum",2012-12-01,70.2274932861328,1
"Adamawa","Water Bottle (Drink Swan)",2009-12-01,90.8333358764648,1
"Adamawa","Water Bottle (Drink Swan)",2011-02-01,93.4400024414062,1
"Adamawa","Water Bottle (Drink Swan)",2011-03-01,99.3300018310547,1
"Adamawa","Water Bottle (Drink Swan)",2011-04-01,96.9000015258789,1
"Adamawa","Water Bottle (Drink Swan)",2011-05-01,98.3300018310547,1
"Adamawa","Water Bottle (Drink Swan)",2011-11-01,108.150001525879,1
"Adamawa","Water Bottle (Drink Swan)",2012-01-01,105.415000915527,1
"Adamawa","Water Bottle (Drink Swan)",2012-02-01,109.860000610352,1
"Adamawa","Water Bottle (Drink Swan)",2012-03-01,110.480003356934,1
"Adamawa","Water Bottle (Drink Swan)",2012-04-01,103.629997253418,1
"Akwa Ibom","Cement (Dangote)",2010-06-01,1420.83502197266,2
"Akwa Ibom","Cement (Dangote)",2010-07-01,1425,1
"Akwa Ibom","Cement (Dangote)",2010-12-01,2025,1
"Akwa Ibom","Cement (Dangote)",2011-05-01,1908.32995605469,1
"Akwa Ibom","Cement (Dangote)",2011-08-01,1568.75,1
"Akwa Ibom","Cement (Dangote)",2012-04-01,2350,1
"Akwa Ibom","Cement (Dangote)",2012-11-01,2267.857421875,1
"Akwa Ibom","Maize White",2009-05-01,119.841270446777,1
"Akwa Ibom","Maize White",2010-01-01,109.56175994873,1
"Akwa Ibom","Maize White",2010-02-01,109.170303344727,1
"Akwa Ibom","Maize White",2010-03-01,118.857429504395,2
"Akwa Ibom","Maize White",2010-04-01,118.534484863281,1
"Akwa Ibom","Maize White",2010-05-01,99.8677635192871,2
"Akwa Ibom","Maize White",2010-06-01,99.3421020507812,1
"Akwa Ibom","Maize White",2010-08-01,116.877830505371,1
"Akwa Ibom","Maize White",2010-09-01,93.5204086303711,1
"Akwa Ibom","Maize White",2010-11-01,119.863014221191,1
"Akwa Ibom","Maize White",2010-12-01,124.434387207031,1
"Akwa Ibom","Maize White",2011-01-01,115.280372619629,1
"Akwa Ibom","Maize White",2011-02-01,116.172859191895,1
"Akwa Ibom","Maize White",2011-03-01,102.722999572754,1
"Akwa Ibom","Maize White",2011-04-01,115.570777893066,1
"Akwa Ibom","Maize White",2011-05-01,135.284973144531,1
"Akwa Ibom","Maize White",2011-06-01,118.364486694336,1
"Akwa Ibom","Maize White",2011-07-01,97.3364486694336,1
"Akwa Ibom","Maize White",2011-08-01,92.9629669189453,1
"Akwa Ibom","Maize White",2011-09-01,129.732131958008,1
"Akwa Ibom","Maize White",2011-11-01,121.650001525879,1
"Akwa Ibom","Maize White",2011-12-01,109.737983703613,1
"Akwa Ibom","Maize White",2012-01-01,117.568809509277,1
"Akwa Ibom","Maize White",2012-02-01,127.799926757812,1
"Akwa Ibom","Maize White",2012-03-01,129.860458374023,1
"Akwa Ibom","Maize White",2012-05-01,135.051727294922,1
"Akwa Ibom","Maize White",2012-06-01,133.243240356445,1
"Akwa Ibom","Maize White",2012-07-01,98.1090850830078,1
"Akwa Ibom","Maize White",2012-08-01,129.753921508789,1
"Akwa Ibom","Maize White",2012-09-01,129.695953369141,1
"Akwa Ibom","Maize White",2012-11-01,116.580215454102,3
"Akwa Ibom","Maize White",2012-12-01,116.095527648926,3
"Akwa Ibom","Maize Yellow",2010-03-01,100.519477844238,2
"Akwa Ibom","Maize Yellow",2010-05-01,97.2972946166992,1
"Akwa Ibom","Maize Yellow",2010-09-01,104.695770263672,1
"Akwa Ibom","Maize Yellow",2011-02-01,109.449058532715,1
"Akwa Ibom","Maize Yellow",2011-05-01,113.636360168457,1
"Akwa Ibom","Maize Yellow",2011-08-01,107.08332824707,1
"Akwa Ibom","Maize Yellow",2011-09-01,125.911117553711,1
"Akwa Ibom","Maize Yellow",2012-01-01,114.155250549316,1
"Akwa Ibom","Maize Yellow",2012-05-01,113.513511657715,1
"Akwa Ibom","Maize Yellow",2012-12-01,105.923072814941,2
"Akwa Ibom","Rice Imported",2010-01-01,221.774200439453,1
"Akwa Ibom","Rice Imported",2010-02-01,195.300132751465,2
"Akwa Ibom","Rice Imported",2010-03-01,144.410186767578,1
"Akwa Ibom","Rice Imported",2010-04-01,232.067504882812,1
"Akwa Ibom","Rice Imported",2010-06-01,190.002227783203,1
"Akwa Ibom","Rice Imported",2010-07-01,215.163925170898,1
"Akwa Ibom","Rice Imported",2010-08-01,192.851226806641,1
"Akwa Ibom","Rice Imported",2010-09-01,204.966011047363,2
"Akwa Ibom","Rice Imported",2010-11-01,195.195190429688,1
"Akwa Ibom","Rice Imported",2010-12-01,231.417465209961,1
"Akwa Ibom","Rice Imported",2011-01-01,201.240005493164,1
"Akwa Ibom","Rice Imported",2011-02-01,201.785232543945,1
"Akwa Ibom","Rice Imported",2011-03-01,254.308532714844,1
"Akwa Ibom","Rice Imported",2011-04-01,215.541122436523,1
"Akwa Ibom","Rice Imported",2011-05-01,201.320007324219,1
"Akwa Ibom","Rice Imported",2011-06-01,199.008270263672,1
"Akwa Ibom","Rice Imported",2011-07-01,201.138214111328,1
"Akwa Ibom","Rice Imported",2011-08-01,200.401611328125,1
"Akwa Ibom","Rice Imported",2011-09-01,214.146331787109,1
"Akwa Ibom","Rice Imported",2011-10-01,244.845352172852,1
"Akwa Ibom","Rice Imported",2011-12-01,203.306442260742,1
"Akwa Ibom","Rice Imported",2012-01-01,194.839859008789,1
"Akwa Ibom","Rice Imported",2012-02-01,221.172698974609,1
"Akwa Ibom","Rice Imported",2012-03-01,333.320007324219,1
"Akwa Ibom","Rice Imported",2012-04-01,215.12712097168,1
"Akwa Ibom","Rice Imported",2012-06-01,211.57258605957,1
"Akwa Ibom","Rice Imported",2012-07-01,203.145477294922,1
"Akwa Ibom","Rice Imported",2012-08-01,201.551025390625,1
"Akwa Ibom","Rice Imported",2012-09-01,213.852188110352,1
"Akwa Ibom","Rice Imported",2012-10-01,212.064788818359,1
"Akwa Ibom","Rice Imported",2012-11-01,204.757381439209,4
"Akwa Ibom","Rice Local",2010-02-01,168.918914794922,1
