"item","state","centre","date","meanPrice"
"Cement Dangote","Edo","127,New Lagos Road",2010-01-01,1675
"Cement Dangote","Edo","127,New Lagos Road",2010-02-01,1700
"Cement Dangote","Edo","127,New Lagos Road",2010-03-01,1725
"Cement Dangote","Edo","127,New Lagos Road",2010-04-01,1733.32995605469
"Cement Dangote","Edo","127,New Lagos Road",2010-06-01,1720
"Cement Dangote","Edo","127,New Lagos Road",2010-08-01,1650
"Cement Dangote","Edo","127,New Lagos Road",2010-09-01,1600
"Cement Dangote","Edo","127,New Lagos Road",2010-10-01,1716.67004394531
"Cement Dangote","Edo","127,New Lagos Road",2010-12-01,1625
"Cement Dangote","Edo","127,New Lagos Road",2011-01-01,1550
"Cement Dangote","Edo","127,New Lagos Road",2011-04-01,2450
"Cement Dangote","Edo","127,New Lagos Road",2011-06-01,1800
"Cement Dangote","Edo","127,New Lagos Road",2012-02-01,1925
"Cement Dangote","Edo","127,New Lagos Road",2012-03-01,1850
"Cement Dangote","Edo","127,New Lagos Road",2012-10-01,1726.67004394531
"Cement Dangote","Edo","127,New Lagos Road",2012-11-01,1775
"Drink Swan Water Bottle","Edo","127,New Lagos Road",2010-08-01,27.5
"Drink Swan Water Bottle","Edo","127,New Lagos Road",2011-04-01,73.3300018310547
"Maize White","Edo","127,New Lagos Road",2010-01-01,126.057304382324
"Maize White","Edo","127,New Lagos Road",2010-06-01,121.588760375977
"Maize White","Edo","127,New Lagos Road",2010-08-01,119.375
"Maize White","Edo","127,New Lagos Road",2011-01-01,134.484741210938
"Maize White","Edo","127,New Lagos Road",2011-02-01,124.31421661377
"Maize White","Edo","127,New Lagos Road",2011-03-01,125.373229980469
"Maize White","Edo","127,New Lagos Road",2011-04-01,113.043479919434
"Maize White","Edo","127,New Lagos Road",2011-05-01,121.651786804199
"Maize White","Edo","127,New Lagos Road",2011-07-01,120.73592376709
"Maize White","Edo","127,New Lagos Road",2011-08-01,117.57462310791
"Maize White","Edo","127,New Lagos Road",2011-09-01,102.282958984375
"Maize White","Edo","127,New Lagos Road",2011-10-01,105.266647338867
"Maize White","Edo","127,New Lagos Road",2011-11-01,104.903839111328
"Maize White","Edo","127,New Lagos Road",2011-12-01,106.305419921875
"Maize White","Edo","127,New Lagos Road",2012-01-01,107.150001525879
"Maize White","Edo","127,New Lagos Road",2012-02-01,107.057060241699
"Maize White","Edo","127,New Lagos Road",2012-03-01,109.861701965332
"Maize White","Edo","127,New Lagos Road",2012-04-01,112.714286804199
"Maize White","Edo","127,New Lagos Road",2012-06-01,113.704284667969
"Maize White","Edo","127,New Lagos Road",2012-07-01,99.1966323852539
"Maize White","Edo","127,New Lagos Road",2012-08-01,107.273780822754
"Maize White","Edo","127,New Lagos Road",2012-09-01,102.337799072266
"Maize White","Edo","127,New Lagos Road",2012-10-01,119.301307678223
"Maize White","Edo","127,New Lagos Road",2012-11-01,107.828941345215
"Maize White","Edo","127,New Lagos Road",2012-12-01,112.293449401855
"Maize Yellow","Edo","127,New Lagos Road",2010-01-01,92.4154052734375
"Maize Yellow","Edo","127,New Lagos Road",2010-03-01,84.0646667480469
"Maize Yellow","Edo","127,New Lagos Road",2010-04-01,101.261680603027
"Maize Yellow","Edo","127,New Lagos Road",2010-05-01,107.569725036621
"Maize Yellow","Edo","127,New Lagos Road",2010-06-01,103.547454833984
"Maize Yellow","Edo","127,New Lagos Road",2010-08-01,115.606941223145
"Maize Yellow","Edo","127,New Lagos Road",2011-01-01,104.150001525879
"Maize Yellow","Edo","127,New Lagos Road",2011-02-01,110.358619689941
"Maize Yellow","Edo","127,New Lagos Road",2011-03-01,109.027778625488
"Maize Yellow","Edo","127,New Lagos Road",2011-04-01,122.422676086426
"Maize Yellow","Edo","127,New Lagos Road",2011-05-01,116.580307006836
"Maize Yellow","Edo","127,New Lagos Road",2011-06-01,111.099998474121
"Maize Yellow","Edo","127,New Lagos Road",2011-08-01,102.047622680664
"Maize Yellow","Edo","127,New Lagos Road",2011-09-01,96.7410659790039
"Maize Yellow","Edo","127,New Lagos Road",2011-10-01,103.692474365234
"Maize Yellow","Edo","127,New Lagos Road",2012-02-01,98.1793060302734
"Maize Yellow","Edo","127,New Lagos Road",2012-03-01,59.5073890686035
"Maize Yellow","Edo","127,New Lagos Road",2012-04-01,108.203887939453
"Maize Yellow","Edo","127,New Lagos Road",2012-05-01,116.37931060791
"Maize Yellow","Edo","127,New Lagos Road",2012-06-01,89.4699630737305
"Maize Yellow","Edo","127,New Lagos Road",2012-07-01,106.474479675293
"Maize Yellow","Edo","127,New Lagos Road",2012-08-01,100.414115905762
"Maize Yellow","Edo","127,New Lagos Road",2012-09-01,96.5665740966797
"Maize Yellow","Edo","127,New Lagos Road",2012-10-01,121.659629821777
"Maize Yellow","Edo","127,New Lagos Road",2012-11-01,105.700477600098
"Rice Imported","Edo","127,New Lagos Road",2010-01-01,142.061279296875
"Rice Imported","Edo","127,New Lagos Road",2010-02-01,186.301361083984
"Rice Imported","Edo","127,New Lagos Road",2010-03-01,177.018630981445
"Rice Imported","Edo","127,New Lagos Road",2010-05-01,104.347831726074
"Rice Imported","Edo","127,New Lagos Road",2010-06-01,275.862091064453
"Rice Imported","Edo","127,New Lagos Road",2010-07-01,181.679382324219
"Rice Imported","Edo","127,New Lagos Road",2010-08-01,182.806335449219
"Rice Imported","Edo","127,New Lagos Road",2010-09-01,171.673828125
"Rice Imported","Edo","127,New Lagos Road",2010-11-01,176.635955810547
"Rice Imported","Edo","127,New Lagos Road",2011-02-01,229.477020263672
"Rice Imported","Edo","127,New Lagos Road",2011-03-01,229.524627685547
"Rice Imported","Edo","127,New Lagos Road",2011-04-01,172.855667114258
"Rice Imported","Edo","127,New Lagos Road",2011-05-01,211.72087097168
"Rice Imported","Edo","127,New Lagos Road",2011-06-01,171.777786254883
"Rice Imported","Edo","127,New Lagos Road",2011-07-01,204.823532104492
"Rice Imported","Edo","127,New Lagos Road",2011-08-01,208.449615478516
"Rice Imported","Edo","127,New Lagos Road",2011-09-01,198.495574951172
"Rice Imported","Edo","127,New Lagos Road",2011-10-01,210.800003051758
"Rice Imported","Edo","127,New Lagos Road",2011-11-01,194.507049560547
"Rice Imported","Edo","127,New Lagos Road",2011-12-01,198.220336914062
"Rice Imported","Edo","127,New Lagos Road",2012-01-01,193.155563354492
"Rice Imported","Edo","127,New Lagos Road",2012-02-01,191.032104492188
"Rice Imported","Edo","127,New Lagos Road",2012-03-01,208.618179321289
"Rice Imported","Edo","127,New Lagos Road",2012-04-01,213.887985229492
"Rice Imported","Edo","127,New Lagos Road",2012-05-01,211.864410400391
"Rice Imported","Edo","127,New Lagos Road",2012-06-01,219.61784362793
"Rice Imported","Edo","127,New Lagos Road",2012-07-01,210.037689208984
"Rice Imported","Edo","127,New Lagos Road",2012-08-01,247.044998168945
"Rice Imported","Edo","127,New Lagos Road",2012-09-01,198.154602050781
"Rice Imported","Edo","127,New Lagos Road",2012-10-01,218.468460083008
"Rice Imported","Edo","127,New Lagos Road",2012-11-01,208.715606689453
"Rice Imported","Edo","127,New Lagos Road",2012-12-01,263.829772949219
"Rice Local","Edo","127,New Lagos Road",2010-03-01,106.52173614502
"Rice Local","Edo","127,New Lagos Road",2010-05-01,135.29411315918
"Rice Local","Edo","127,New Lagos Road",2010-07-01,151.351348876953
"Rice Local","Edo","127,New Lagos Road",2010-08-01,119.433334350586
"Rice Local","Edo","127,New Lagos Road",2011-01-01,85.0500030517578
"Rice Local","Edo","127,New Lagos Road",2011-03-01,151.645202636719
"Rice Local","Edo","127,New Lagos Road",2011-04-01,136.958526611328
"Rice Local","Edo","127,New Lagos Road",2011-05-01,168.253967285156
"Rice Local","Edo","127,New Lagos Road",2011-06-01,134.151779174805
"Rice Local","Edo","127,New Lagos Road",2011-07-01,178.366455078125
"Rice Local","Edo","127,New Lagos Road",2011-08-01,167.304351806641
"Rice Local","Edo","127,New Lagos Road",2011-09-01,151.658538818359
"Rice Local","Edo","127,New Lagos Road",2011-10-01,154.563995361328
"Rice Local","Edo","127,New Lagos Road",2011-11-01,155.614974975586
"Rice Local","Edo","127,New Lagos Road",2011-12-01,159.148468017578
"Rice Local","Edo","127,New Lagos Road",2012-01-01,146.681823730469
"Rice Local","Edo","127,New Lagos Road",2012-02-01,131.918426513672
"Rice Local","Edo","127,New Lagos Road",2012-03-01,132.948455810547
"Rice Local","Edo","127,New Lagos Road",2012-04-01,182.279647827148
"Rice Local","Edo","127,New Lagos Road",2012-06-01,177.286331176758
"Rice Local","Edo","127,New Lagos Road",2012-07-01,174.08528137207
"Rice Local","Edo","127,New Lagos Road",2012-08-01,190.670394897461
"Rice Local","Edo","127,New Lagos Road",2012-09-01,151.890075683594
"Rice Local","Edo","127,New Lagos Road",2012-11-01,155.502380371094
"Rice Local","Edo","127,New Lagos Road",2012-12-01,159.090911865234
"Sorghum","Edo","127,New Lagos Road",2010-01-01,121.34831237793
"Sorghum","Edo","127,New Lagos Road",2010-03-01,111.504425048828
"Sorghum","Edo","127,New Lagos Road",2010-05-01,134.146347045898
"Sorghum","Edo","127,New Lagos Road",2011-02-01,116.650001525879
"Sorghum","Edo","127,New Lagos Road",2011-05-01,123.182548522949
"Sorghum","Edo","127,New Lagos Road",2011-07-01,93.2203369140625
"Sorghum","Edo","127,New Lagos Road",2011-08-01,93.5999984741211
"Sorghum","Edo","127,New Lagos Road",2011-09-01,113.274337768555
"Sorghum","Edo","127,New Lagos Road",2011-10-01,105.507850646973
"Sorghum","Edo","127,New Lagos Road",2011-12-01,115.904449462891
"Sorghum","Edo","127,New Lagos Road",2012-01-01,110.699996948242
"Sorghum","Edo","127,New Lagos Road",2012-02-01,133.088226318359
"Sorghum","Edo","127,New Lagos Road",2012-03-01,94.4767456054688
"Sorghum","Edo","127,New Lagos Road",2012-04-01,108.015121459961
"Sorghum","Edo","127,New Lagos Road",2012-05-01,123.232330322266
"Sorghum","Edo","127,New Lagos Road",2012-06-01,103.015869140625
"Sorghum","Edo","127,New Lagos Road",2012-07-01,93.6341781616211
"Sorghum","Edo","127,New Lagos Road",2012-08-01,136.627914428711
"Sorghum","Edo","127,New Lagos Road",2012-09-01,113.17894744873
"Sorghum","Edo","127,New Lagos Road",2012-10-01,118.366477966309
"Sorghum","Edo","127,New Lagos Road",2012-11-01,102.99626159668
"Cement Dangote","Delta","48, Arakpa Rd",2010-01-01,1900
"Cement Dangote","Delta","48, Arakpa Rd",2010-03-01,1750
"Cement Dangote","Delta","48, Arakpa Rd",2010-05-01,1683.33337402344
"Cement Dangote","Delta","48, Arakpa Rd",2010-07-01,1562.5
"Cement Dangote","Delta","48, Arakpa Rd",2011-02-01,1658.32995605469
"Cement Dangote","Delta","48, Arakpa Rd",2011-05-01,2225
"Cement Dangote","Delta","48, Arakpa Rd",2011-07-01,1812.92004394531
"Cement Dangote","Delta","48, Arakpa Rd",2011-08-01,3743.75
"Cement Dangote","Delta","48, Arakpa Rd",2011-09-01,1885
"Cement Dangote","Delta","48, Arakpa Rd",2011-10-01,1831.67004394531
"Cement Dangote","Delta","48, Arakpa Rd",2011-11-01,1838.93005371094
"Cement Dangote","Delta","48, Arakpa Rd",2011-12-01,1847.5
"Cement Dangote","Delta","48, Arakpa Rd",2012-01-01,1938
"Cement Dangote","Delta","48, Arakpa Rd",2012-02-01,1934.5
"Cement Dangote","Delta","48, Arakpa Rd",2012-03-01,1870.82995605469
"Cement Dangote","Delta","48, Arakpa Rd",2012-04-01,2028.13000488281
"Cement Dangote","Delta","48, Arakpa Rd",2012-06-01,2058.57006835938
"Cement Dangote","Delta","48, Arakpa Rd",2012-07-01,1941.10998535156
"Cement Dangote","Delta","48, Arakpa Rd",2012-08-01,3560
"Cement Dangote","Delta","48, Arakpa Rd",2012-10-01,1932.5
"Cement Dangote","Delta","48, Arakpa Rd",2012-11-01,1864.2900390625
"Drink Swan Water Bottle","Delta","48, Arakpa Rd",2010-04-01,133.330001831055
"Drink Swan Water Bottle","Delta","48, Arakpa Rd",2011-02-01,86.6699981689453
"Drink Swan Water Bottle","Delta","48, Arakpa Rd",2011-04-01,94.4400024414062
"Drink Swan Water Bottle","Delta","48, Arakpa Rd",2011-05-01,104.440002441406
"Drink Swan Water Bottle","Delta","48, Arakpa Rd",2011-06-01,103.330001831055
"Drink Swan Water Bottle","Delta","48, Arakpa Rd",2011-07-01,99.6699981689453
"Drink Swan Water Bottle","Delta","48, Arakpa Rd",2011-08-01,114.169998168945
"Drink Swan Water Bottle","Delta","48, Arakpa Rd",2011-09-01,115.360000610352
"Drink Swan Water Bottle","Delta","48, Arakpa Rd",2011-12-01,95.5971984863281
"Drink Swan Water Bottle","Delta","48, Arakpa Rd",2012-01-01,102.98999786377
"Drink Swan Water Bottle","Delta","48, Arakpa Rd",2012-02-01,104.169998168945
"Drink Swan Water Bottle","Delta","48, Arakpa Rd",2012-04-01,101.669998168945
"Drink Swan Water Bottle","Delta","48, Arakpa Rd",2012-06-01,117.139999389648
"Drink Swan Water Bottle","Delta","48, Arakpa Rd",2012-07-01,91.6699981689453
"Drink Swan Water Bottle","Delta","48, Arakpa Rd",2012-10-01,105.860000610352
"Maize White","Delta","48, Arakpa Rd",2010-03-01,62.7698059082031
"Maize White","Delta","48, Arakpa Rd",2010-12-01,103.686637878418
"Maize White","Delta","48, Arakpa Rd",2011-01-01,112.163459777832
"Maize White","Delta","48, Arakpa Rd",2011-05-01,122.087913513184
"Maize White","Delta","48, Arakpa Rd",2011-08-01,112.876708984375
"Maize White","Delta","48, Arakpa Rd",2011-09-01,134.390243530273
"Maize White","Delta","48, Arakpa Rd",2011-11-01,126.19718170166
"Maize White","Delta","48, Arakpa Rd",2012-05-01,122.311920166016
"Maize White","Delta","48, Arakpa Rd",2012-09-01,134.688888549805
"Maize Yellow","Delta","48, Arakpa Rd",2010-03-01,60.0233535766602
"Maize Yellow","Delta","48, Arakpa Rd",2010-07-01,110.159126281738
"Maize Yellow","Delta","48, Arakpa Rd",2010-08-01,108.447486877441
"Maize Yellow","Delta","48, Arakpa Rd",2011-01-01,115.291259765625
"Maize Yellow","Delta","48, Arakpa Rd",2011-05-01,114.855766296387
"Maize Yellow","Delta","48, Arakpa Rd",2011-08-01,126.253448486328
"Maize Yellow","Delta","48, Arakpa Rd",2011-09-01,138.048782348633
"Maize Yellow","Delta","48, Arakpa Rd",2011-11-01,126.760566711426
"Maize Yellow","Delta","48, Arakpa Rd",2012-05-01,114.671997070312
"Maize Yellow","Delta","48, Arakpa Rd",2012-09-01,138.355560302734
"Rice Imported","Delta","48, Arakpa Rd",2010-01-01,230.541870117188
"Rice Imported","Delta","48, Arakpa Rd",2010-02-01,211.764694213867
"Rice Imported","Delta","48, Arakpa Rd",2010-03-01,168.713821411133
"Rice Imported","Delta","48, Arakpa Rd",2010-04-01,180.722900390625
"Rice Imported","Delta","48, Arakpa Rd",2010-05-01,185.354690551758
"Rice Imported","Delta","48, Arakpa Rd",2010-06-01,192.323059082031
"Rice Imported","Delta","48, Arakpa Rd",2010-07-01,166.679992675781
"Rice Imported","Delta","48, Arakpa Rd",2010-09-01,188.284530639648
"Rice Imported","Delta","48, Arakpa Rd",2010-11-01,185.965682983398
"Rice Imported","Delta","48, Arakpa Rd",2010-12-01,121.118011474609
"Rice Imported","Delta","48, Arakpa Rd",2011-01-01,234.104049682617
"Rice Imported","Delta","48, Arakpa Rd",2011-02-01,186.919799804688
"Rice Imported","Delta","48, Arakpa Rd",2011-03-01,186.692810058594
"Rice Imported","Delta","48, Arakpa Rd",2011-04-01,194.320999145508
"Rice Imported","Delta","48, Arakpa Rd",2011-05-01,192.057601928711
"Rice Imported","Delta","48, Arakpa Rd",2011-06-01,173.090133666992
"Rice Imported","Delta","48, Arakpa Rd",2011-07-01,169.341567993164
"Rice Imported","Delta","48, Arakpa Rd",2011-08-01,165.766128540039
"Rice Imported","Delta","48, Arakpa Rd",2011-09-01,191.63932800293
"Rice Imported","Delta","48, Arakpa Rd",2011-10-01,202.693878173828
"Rice Imported","Delta","48, Arakpa Rd",2011-11-01,191.160705566406
"Rice Imported","Delta","48, Arakpa Rd",2011-12-01,170.45832824707
"Rice Imported","Delta","48, Arakpa Rd",2012-01-01,175.601654052734
"Rice Imported","Delta","48, Arakpa Rd",2012-02-01,171.321426391602
"Rice Imported","Delta","48, Arakpa Rd",2012-03-01,169.280303955078
"Rice Imported","Delta","48, Arakpa Rd",2012-04-01,184.879028320312
"Rice Imported","Delta","48, Arakpa Rd",2012-05-01,192.17057800293
"Rice Imported","Delta","48, Arakpa Rd",2012-06-01,163.978866577148
"Rice Imported","Delta","48, Arakpa Rd",2012-07-01,214.040435791016
"Rice Imported","Delta","48, Arakpa Rd",2012-08-01,248.130737304688
"Rice Imported","Delta","48, Arakpa Rd",2012-09-01,191.673873901367
"Rice Imported","Delta","48, Arakpa Rd",2012-10-01,199.919036865234
"Rice Imported","Delta","48, Arakpa Rd",2012-11-01,213.020401000977
"Rice Imported","Delta","48, Arakpa Rd",2012-12-01,217.391311645508
"Rice Local","Delta","48, Arakpa Rd",2010-03-01,85.4782867431641
"Rice Local","Delta","48, Arakpa Rd",2010-04-01,134.854766845703
"Rice Local","Delta","48, Arakpa Rd",2010-05-01,81.9312362670898
"Rice Local","Delta","48, Arakpa Rd",2010-06-01,126.923072814941
"Rice Local","Delta","48, Arakpa Rd",2010-08-01,110.687026977539
"Rice Local","Delta","48, Arakpa Rd",2010-11-01,128.75537109375
"Rice Local","Delta","48, Arakpa Rd",2010-12-01,129.787231445312
"Rice Local","Delta","48, Arakpa Rd",2011-01-01,143.571411132812
"Rice Local","Delta","48, Arakpa Rd",2011-02-01,159.871246337891
"Rice Local","Delta","48, Arakpa Rd",2011-03-01,114.052291870117
"Rice Local","Delta","48, Arakpa Rd",2011-04-01,150.214599609375
"Rice Local","Delta","48, Arakpa Rd",2011-05-01,118.432594299316
"Rice Local","Delta","48, Arakpa Rd",2011-07-01,117.827865600586
"Rice Local","Delta","48, Arakpa Rd",2011-08-01,120.292892456055
"Rice Local","Delta","48, Arakpa Rd",2011-09-01,141.774200439453
"Rice Local","Delta","48, Arakpa Rd",2011-10-01,127.630523681641
"Rice Local","Delta","48, Arakpa Rd",2011-11-01,134.570129394531
"Rice Local","Delta","48, Arakpa Rd",2011-12-01,125.491798400879
"Rice Local","Delta","48, Arakpa Rd",2012-01-01,129.09407043457
"Rice Local","Delta","48, Arakpa Rd",2012-02-01,123.889381408691
"Rice Local","Delta","48, Arakpa Rd",2012-03-01,125.674598693848
"Rice Local","Delta","48, Arakpa Rd",2012-04-01,131.164657592773
"Rice Local","Delta","48, Arakpa Rd",2012-05-01,118.473861694336
"Rice Local","Delta","48, Arakpa Rd",2012-06-01,126.135597229004
"Rice Local","Delta","48, Arakpa Rd",2012-07-01,147.592422485352
"Rice Local","Delta","48, Arakpa Rd",2012-08-01,148.884780883789
"Rice Local","Delta","48, Arakpa Rd",2012-09-01,141.893081665039
"Rice Local","Delta","48, Arakpa Rd",2012-10-01,114.507049560547
"Rice Local","Delta","48, Arakpa Rd",2012-11-01,150.836669921875
"Rice Local","Delta","48, Arakpa Rd",2012-12-01,175.781234741211
"Sorghum","Delta","48, Arakpa Rd",2010-11-01,94.0265502929688
"Sorghum","Delta","48, Arakpa Rd",2011-04-01,122.767852783203
"Sorghum","Delta","48, Arakpa Rd",2011-05-01,143.478256225586
"Sorghum","Delta","48, Arakpa Rd",2011-06-01,106.344535827637
"Sorghum","Delta","48, Arakpa Rd",2011-08-01,112.41227722168
"Sorghum","Delta","48, Arakpa Rd",2011-09-01,141.387557983398
"Sorghum","Delta","48, Arakpa Rd",2011-10-01,139.534881591797
"Sorghum","Delta","48, Arakpa Rd",2011-11-01,128.409088134766
"Sorghum","Delta","48, Arakpa Rd",2011-12-01,135.746612548828
"Sorghum","Delta","48, Arakpa Rd",2012-02-01,140.578323364258
"Sorghum","Delta","48, Arakpa Rd",2012-03-01,145.849990844727
"Sorghum","Delta","48, Arakpa Rd",2012-04-01,80.4829559326172
"Sorghum","Delta","48, Arakpa Rd",2012-06-01,146.37126159668
"Sorghum","Delta","48, Arakpa Rd",2012-07-01,136.592849731445
"Sorghum","Delta","48, Arakpa Rd",2012-08-01,135.206405639648
"Sorghum","Delta","48, Arakpa Rd",2012-09-01,141.172637939453
"Cement Dangote","Abia","51 Umuechem Road",2010-01-01,1475
"Cement Dangote","Abia","51 Umuechem Road",2010-02-01,1500
"Cement Dangote","Abia","51 Umuechem Road",2010-03-01,1400
"Cement Dangote","Abia","51 Umuechem Road",2010-05-01,1450
"Cement Dangote","Abia","51 Umuechem Road",2010-07-01,1416.67004394531
"Cement Dangote","Abia","51 Umuechem Road",2010-08-01,1350
"Cement Dangote","Abia","51 Umuechem Road",2010-12-01,1537.5
"Cement Dangote","Abia","51 Umuechem Road",2011-01-01,1571.88000488281
"Cement Dangote","Abia","51 Umuechem Road",2011-02-01,1518.75
"Cement Dangote","Abia","51 Umuechem Road",2011-03-01,1631.25
"Cement Dangote","Abia","51 Umuechem Road",2011-04-01,1805.56005859375
"Cement Dangote","Abia","51 Umuechem Road",2011-05-01,1983.3349609375
"Cement Dangote","Abia","51 Umuechem Road",2011-06-01,1707.77661132812
"Cement Dangote","Abia","51 Umuechem Road",2011-07-01,1633.32995605469
"Cement Dangote","Abia","51 Umuechem Road",2011-09-01,1770.66662597656
"Cement Dangote","Abia","51 Umuechem Road",2011-10-01,1756
"Cement Dangote","Abia","51 Umuechem Road",2011-11-01,1754.40502929688
"Cement Dangote","Abia","51 Umuechem Road",2011-12-01,1816.66662597656
"Cement Dangote","Abia","51 Umuechem Road",2012-01-01,1985.93994140625
"Cement Dangote","Abia","51 Umuechem Road",2012-02-01,1877.08337402344
"Cement Dangote","Abia","51 Umuechem Road",2012-03-01,1952.18994140625
"Cement Dangote","Abia","51 Umuechem Road",2012-04-01,1896.67004394531
"Cement Dangote","Abia","51 Umuechem Road",2012-07-01,1848.81005859375
"Cement Dangote","Abia","51 Umuechem Road",2012-08-01,1772.5
"Cement Dangote","Abia","51 Umuechem Road",2012-10-01,1791.8349609375
"Cement Dangote","Abia","51 Umuechem Road",2012-11-01,1671.43005371094
"Drink Swan Water Bottle","Abia","51 Umuechem Road",2010-01-01,123.330001831055
"Drink Swan Water Bottle","Abia","51 Umuechem Road",2010-06-01,116.669998168945
"Drink Swan Water Bottle","Abia","51 Umuechem Road",2011-02-01,97
"Drink Swan Water Bottle","Abia","51 Umuechem Road",2011-03-01,106
"Drink Swan Water Bottle","Abia","51 Umuechem Road",2011-04-01,122
"Drink Swan Water Bottle","Abia","51 Umuechem Road",2011-09-01,117.779998779297
"Drink Swan Water Bottle","Abia","51 Umuechem Road",2011-11-01,108.330001831055
"Drink Swan Water Bottle","Abia","51 Umuechem Road",2011-12-01,113.389999389648
"Drink Swan Water Bottle","Abia","51 Umuechem Road",2012-01-01,135.832504272461
"Drink Swan Water Bottle","Abia","51 Umuechem Road",2012-03-01,103.129997253418
"Drink Swan Water Bottle","Abia","51 Umuechem Road",2012-07-01,114.440002441406
"Drink Swan Water Bottle","Abia","51 Umuechem Road",2012-08-01,110.279998779297
"Maize White","Abia","51 Umuechem Road",2010-08-01,131.45539855957
"Maize White","Abia","51 Umuechem Road",2010-11-01,126.582275390625
"Maize White","Abia","51 Umuechem Road",2011-03-01,124.0029296875
"Maize White","Abia","51 Umuechem Road",2011-05-01,116.349548339844
"Maize White","Abia","51 Umuechem Road",2011-06-01,92.9752044677734
"Maize White","Abia","51 Umuechem Road",2011-09-01,121.871925354004
"Maize White","Abia","51 Umuechem Road",2011-11-01,110.226249694824
"Maize White","Abia","51 Umuechem Road",2011-12-01,82.9454498291016
"Maize White","Abia","51 Umuechem Road",2012-01-01,145.980392456055
"Maize White","Abia","51 Umuechem Road",2012-02-01,137.305999755859
"Maize White","Abia","51 Umuechem Road",2012-03-01,142.957916259766
"Maize White","Abia","51 Umuechem Road",2012-04-01,116.553398132324
"Maize White","Abia","51 Umuechem Road",2012-05-01,116.2626953125
"Maize White","Abia","51 Umuechem Road",2012-08-01,133.121795654297
"Maize White","Abia","51 Umuechem Road",2012-09-01,121.707763671875
"Maize White","Abia","51 Umuechem Road",2012-11-01,132.01969909668
"Maize Yellow","Abia","51 Umuechem Road",2010-08-01,142.694061279297
"Maize Yellow","Abia","51 Umuechem Road",2010-09-01,145.944702148438
"Maize Yellow","Abia","51 Umuechem Road",2011-02-01,151.093338012695
"Maize Yellow","Abia","51 Umuechem Road",2011-03-01,89.4634780883789
"Maize Yellow","Abia","51 Umuechem Road",2011-05-01,120.109550476074
"Maize Yellow","Abia","51 Umuechem Road",2011-06-01,94.444450378418
"Maize Yellow","Abia","51 Umuechem Road",2011-09-01,122.322273254395
"Maize Yellow","Abia","51 Umuechem Road",2011-11-01,114.759620666504
"Maize Yellow","Abia","51 Umuechem Road",2011-12-01,89.2803039550781
"Maize Yellow","Abia","51 Umuechem Road",2012-02-01,137.357604980469
"Maize Yellow","Abia","51 Umuechem Road",2012-03-01,152.463088989258
"Maize Yellow","Abia","51 Umuechem Road",2012-04-01,118.516746520996
"Maize Yellow","Abia","51 Umuechem Road",2012-05-01,120.261436462402
"Maize Yellow","Abia","51 Umuechem Road",2012-08-01,108.156684875488
"Maize Yellow","Abia","51 Umuechem Road",2012-09-01,122.074325561523
"Maize Yellow","Abia","51 Umuechem Road",2012-10-01,121.628952026367
"Maize Yellow","Abia","51 Umuechem Road",2012-11-01,147.376235961914
"Rice Imported","Abia","51 Umuechem Road",2010-05-01,189.243041992188
"Rice Imported","Abia","51 Umuechem Road",2010-08-01,168.483749389648
"Rice Imported","Abia","51 Umuechem Road",2010-09-01,172.101455688477
"Rice Imported","Abia","51 Umuechem Road",2010-12-01,172.872344970703
"Rice Imported","Abia","51 Umuechem Road",2011-01-01,286.953674316406
"Rice Imported","Abia","51 Umuechem Road",2011-02-01,183.139297485352
"Rice Imported","Abia","51 Umuechem Road",2011-03-01,186.444061279297
"Rice Imported","Abia","51 Umuechem Road",2011-04-01,187.739456176758
"Rice Imported","Abia","51 Umuechem Road",2011-06-01,175.745452880859
"Rice Imported","Abia","51 Umuechem Road",2011-07-01,167.968734741211
"Rice Imported","Abia","51 Umuechem Road",2011-09-01,170.753433227539
"Rice Imported","Abia","51 Umuechem Road",2011-11-01,141.008651733398
"Rice Imported","Abia","51 Umuechem Road",2011-12-01,155.38215637207
"Rice Imported","Abia","51 Umuechem Road",2012-01-01,182.014343261719
"Rice Imported","Abia","51 Umuechem Road",2012-02-01,181.31721496582
"Rice Imported","Abia","51 Umuechem Road",2012-03-01,110.521209716797
"Rice Imported","Abia","51 Umuechem Road",2012-04-01,180.509078979492
"Rice Imported","Abia","51 Umuechem Road",2012-07-01,196.344970703125
"Rice Imported","Abia","51 Umuechem Road",2012-08-01,190.583953857422
"Rice Imported","Abia","51 Umuechem Road",2012-09-01,170.60041809082
"Rice Imported","Abia","51 Umuechem Road",2012-11-01,185.457870483398
"Rice Local","Abia","51 Umuechem Road",2010-05-01,149.402404785156
"Rice Local","Abia","51 Umuechem Road",2010-06-01,208.33332824707
"Rice Local","Abia","51 Umuechem Road",2010-08-01,141.762451171875
"Rice Local","Abia","51 Umuechem Road",2010-09-01,131.086151123047
"Rice Local","Abia","51 Umuechem Road",2010-10-01,242.537307739258
"Rice Local","Abia","51 Umuechem Road",2010-11-01,151.528915405273
"Rice Local","Abia","51 Umuechem Road",2011-01-01,118.181816101074
"Rice Local","Abia","51 Umuechem Road",2011-02-01,128.687271118164
"Rice Local","Abia","51 Umuechem Road",2011-03-01,139.473190307617
"Rice Local","Abia","51 Umuechem Road",2011-04-01,154.075622558594
"Rice Local","Abia","51 Umuechem Road",2011-05-01,124.060600280762
